,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
194,45,0,20,9,0,6,2,0,1,0,0,79,0,0
195,18,0,15,8,2,2,3,0,0,0,0,30,0,0
196,7,0,7,8,2,3,3,0,1,0,0,72,0,0
197,11,0,14,9,0,10,2,0,1,0,0,39,0,0
198,53,0,11,8,2,7,3,0,0,0,0,39,0,0
199,48,3,9,8,2,8,3,0,1,0,0,39,0,1
200,35,0,9,8,0,4,0,1,0,0,0,39,5,0
201,11,0,17,13,0,3,0,0,0,0,0,39,0,0
202,49,0,20,12,1,5,3,0,0,6,0,39,0,1
203,32,0,1,13,0,8,0,0,0,0,0,24,0,0
204,3,4,4,9,1,4,5,0,0,0,0,29,0,0
205,37,5,7,13,0,5,2,2,1,0,67,59,20,1
206,23,0,11,9,2,8,1,0,0,0,0,39,0,0
207,20,0,18,12,0,5,2,0,1,0,0,39,0,1
208,16,2,7,8,0,4,2,0,1,0,0,39,0,0
209,35,0,4,5,2,2,3,0,0,0,0,39,0,0
210,25,7,5,9,0,9,2,1,1,0,94,39,23,1
211,30,2,21,9,0,3,2,0,1,0,0,59,0,1
212,9,0,16,4,0,6,2,0,1,0,0,39,0,0
213,20,8,1,6,2,14,1,0,1,0,0,39,0,0
214,14,0,12,12,0,4,2,0,1,0,0,39,0,0
215,28,8,5,13,2,4,1,0,0,0,0,39,0,0
216,38,0,9,8,2,3,1,0,1,0,0,44,0,0
217,50,5,17,8,2,8,3,4,1,0,0,39,0,0
218,28,0,9,9,2,7,1,4,1,0,0,19,0,0
219,38,0,66,9,0,1,2,0,1,0,0,39,0,1
220,14,0,6,8,2,2,3,0,1,0,0,39,0,0
221,23,0,56,12,2,3,1,0,1,0,33,14,0,0
222,12,0,9,8,1,1,3,0,1,0,0,79,0,0
223,35,0,10,12,2,5,3,0,0,0,0,49,0,0
224,6,0,10,7,0,1,2,0,1,0,0,44,0,0
225,18,0,8,12,0,4,2,0,1,0,0,39,0,1
226,24,8,15,4,2,14,1,1,1,0,0,39,13,0
227,17,1,3,8,0,3,2,2,1,0,0,80,23,0
228,5,0,25,12,0,4,2,0,1,0,0,39,0,0
229,30,8,0,8,0,7,2,0,1,0,0,39,0,1
230,46,0,50,12,0,5,2,0,1,0,0,49,0,1
231,48,0,10,8,2,8,3,0,1,0,0,39,0,0
232,32,0,25,6,2,1,1,0,1,79,0,15,0,0
233,19,0,8,9,2,4,1,0,0,0,0,31,0,0
234,44,0,13,8,0,4,2,0,1,0,0,39,0,1
235,12,0,9,8,2,3,3,4,0,0,0,49,0,0
236,7,3,11,12,1,8,5,4,0,0,0,16,0,0
237,2,0,11,9,2,3,3,0,1,0,39,59,0,1
238,50,1,3,8,2,8,3,0,1,0,0,39,0,0
239,6,8,11,6,2,14,1,0,0,0,0,23,20,0
240,4,0,13,8,2,7,1,0,1,0,0,92,0,0
241,23,0,8,10,0,7,2,0,1,0,0,39,21,0
242,3,1,19,2,0,10,2,0,1,0,0,39,0,0
243,30,0,12,9,0,1,2,0,1,14,0,44,0,1
244,20,3,11,8,1,8,3,0,0,0,0,39,0,0
245,5,5,6,8,3,5,5,4,1,0,0,39,0,0
246,42,0,9,8,0,4,2,0,1,0,0,39,0,0
247,11,0,1,12,1,8,5,0,0,0,0,37,0,0
248,50,2,80,9,0,3,2,0,1,0,0,45,0,1
249,28,0,12,12,2,5,3,4,0,0,0,39,0,0
250,13,6,2,11,4,10,5,0,0,0,0,39,32,0
251,6,1,5,10,2,4,3,0,0,0,0,39,0,0
252,18,0,5,11,2,8,3,0,1,0,0,49,0,0
253,13,0,9,10,3,7,3,1,0,0,0,39,5,0
254,37,1,57,10,2,9,1,0,1,0,0,34,0,0
255,20,0,11,12,2,5,1,0,1,0,0,49,0,0
256,10,0,5,9,2,8,3,0,1,0,0,44,0,0
257,6,5,1,9,0,5,2,4,1,0,0,39,0,0
258,22,0,7,9,3,1,3,0,1,0,0,39,0,0
259,33,0,11,10,1,1,3,0,1,0,0,39,0,1
260,20,0,5,8,2,2,5,4,0,0,0,29,0,0
261,15,0,9,3,2,2,3,0,0,0,0,39,0,0
262,9,0,10,8,2,6,1,0,1,79,0,39,0,0
263,78,0,6,8,3,8,5,0,0,0,0,19,0,0
264,5,0,12,0,2,2,1,0,0,2,0,39,3,0
265,5,0,6,8,0,1,2,0,1,0,0,33,0,0
266,27,0,92,8,2,10,3,0,0,0,0,39,0,0
267,4,0,50,8,2,8,4,0,0,0,0,39,0,0
268,20,0,7,14,0,5,2,0,1,0,0,39,0,1
269,14,4,77,13,4,12,3,0,0,0,0,76,0,1
270,17,1,18,2,2,7,1,4,1,0,0,64,0,0
271,19,0,99,12,0,4,2,0,1,0,0,45,0,1
272,3,0,10,8,1,5,3,0,1,0,39,34,0,0
273,29,5,7,8,0,8,2,0,1,0,38,39,0,1
274,18,0,6,9,0,8,2,0,1,72,67,64,0,1
275,29,0,8,11,1,4,3,0,1,0,0,19,0,1
276,65,0,5,5,2,7,1,0,1,0,0,39,0,0
277,45,0,13,11,0,3,2,0,1,0,0,39,0,1
278,12,4,7,9,0,4,2,0,1,0,0,39,0,0
279,4,4,3,12,2,5,3,0,0,0,0,39,0,0
280,4,0,20,12,0,8,0,0,0,0,0,20,0,0
281,13,0,17,12,0,8,2,0,1,0,0,54,0,0
282,6,0,12,9,0,7,2,0,1,79,0,34,0,0
283,8,4,15,8,2,1,1,0,1,0,0,39,20,0
284,4,0,19,15,0,1,2,0,1,0,15,27,0,0
285,31,8,7,8,0,14,0,4,0,0,0,71,0,0
286,38,0,0,9,0,1,2,0,1,0,0,39,0,1
287,16,0,4,8,1,8,5,0,0,0,0,39,0,0
288,22,0,85,8,0,8,0,0,0,0,0,72,0,1
289,36,0,14,11,3,9,5,0,1,0,0,39,0,0
290,35,2,5,5,0,4,2,0,1,0,0,39,0,1
291,21,0,20,10,2,9,3,0,1,0,0,34,0,0
292,46,0,13,8,2,7,3,0,1,97,0,39,0,0
293,10,2,6,12,1,4,3,0,1,0,0,44,0,0
294,20,0,13,8,2,2,1,0,1,0,0,39,0,0
295,3,0,11,12,2,3,3,0,0,0,0,35,0,0
296,4,0,4,13,2,3,3,4,0,0,0,39,41,0
297,10,0,7,8,0,1,2,0,1,0,0,39,0,0
298,10,0,10,13,0,8,2,0,1,0,67,49,0,0
299,11,0,24,8,2,7,3,0,0,0,0,39,0,0
300,22,0,4,8,2,7,1,0,1,97,0,39,0,0
301,24,0,67,15,0,1,2,0,1,0,0,39,0,1
302,21,0,4,9,2,4,1,4,1,0,0,39,0,0
303,39,2,85,8,2,3,3,0,0,0,0,55,0,1
304,26,0,14,15,0,12,2,0,1,0,0,39,0,1
305,30,1,14,4,0,9,2,0,1,0,0,19,0,0
306,19,0,15,8,0,4,2,0,1,0,0,30,7,1
307,17,8,21,9,2,14,3,4,0,0,0,4,0,0
308,20,1,6,8,1,3,5,0,0,0,0,35,0,0
309,40,0,11,8,2,2,3,0,1,0,0,0,0,0
310,6,0,14,12,2,3,3,0,1,0,33,39,0,0
311,37,1,6,8,2,9,3,0,1,0,0,19,0,0
312,31,0,20,12,0,5,2,0,1,0,39,5,0,1
313,57,0,5,12,0,4,2,0,1,0,0,39,0,0
314,16,0,15,13,0,4,2,0,1,7,0,54,0,1
315,40,5,11,2,1,0,3,4,1,0,0,39,7,1
316,16,0,14,15,0,5,2,0,1,0,0,39,41,0
317,6,0,6,15,2,5,1,0,1,0,0,15,0,0
318,50,0,86,9,0,8,0,0,0,0,0,39,0,1
319,28,0,7,8,0,7,0,0,0,0,0,19,0,0
320,6,3,4,12,4,8,5,4,0,0,0,34,0,0
321,32,0,16,12,0,8,0,0,0,0,0,35,0,0
322,19,0,19,9,0,3,2,0,1,0,0,64,0,1
323,15,0,15,12,0,8,2,0,1,0,0,39,0,0
324,37,5,29,4,6,2,4,0,1,7,0,44,0,1
325,34,8,24,9,0,14,2,0,1,0,0,69,0,0
326,22,0,26,4,2,2,1,0,0,0,0,39,0,0
327,36,0,2,9,0,1,2,0,1,0,22,39,0,0
328,11,1,16,12,0,5,2,0,1,0,0,49,0,1
329,26,0,15,8,2,3,3,0,0,0,0,34,0,0
330,24,4,9,8,0,1,2,0,1,0,0,59,0,1
331,27,0,15,8,0,2,2,0,1,95,0,39,0,0
332,19,8,27,10,0,14,2,0,1,0,0,44,0,0
333,28,0,12,12,0,5,2,0,1,0,0,39,0,1
334,33,0,4,6,2,1,3,0,1,0,0,39,0,0
335,15,1,18,12,0,4,2,0,1,0,0,29,0,0
336,4,0,81,8,3,2,1,0,0,0,0,29,0,0
337,1,0,12,6,1,1,3,0,1,0,0,39,0,0
338,57,0,4,12,0,3,2,0,1,0,0,70,0,1
339,26,0,9,8,1,3,3,0,0,0,0,39,0,0
340,32,4,6,8,0,7,2,0,1,0,0,39,0,0
341,19,0,10,15,0,1,2,0,1,0,0,39,0,0
342,13,8,7,8,2,14,1,0,1,0,81,49,0,0
343,14,3,15,9,1,8,5,2,0,0,0,34,0,0
344,11,1,8,9,2,1,3,0,1,0,0,39,20,0
345,14,1,13,12,0,9,2,0,1,0,0,39,0,0
346,21,0,19,13,0,4,2,0,1,0,0,39,0,0
347,36,0,12,12,0,4,2,0,1,15,0,49,0,1
348,36,0,12,9,0,3,2,0,1,0,96,82,0,1
349,16,0,10,9,0,6,2,0,1,0,0,59,0,0
350,52,0,8,13,4,10,3,0,0,0,0,39,0,0
351,30,0,18,8,0,8,2,0,1,0,0,66,0,0
352,34,0,23,9,0,4,2,0,1,0,0,39,0,1
353,52,4,11,12,0,5,0,4,0,0,0,12,0,0
354,64,5,70,9,4,12,4,0,0,0,58,43,0,1
355,6,0,5,8,0,10,2,0,1,0,0,29,0,0
356,13,0,3,9,2,8,4,0,0,0,0,19,0,0
357,49,0,11,6,0,10,2,0,1,0,0,49,0,1
358,20,0,3,5,2,3,1,4,1,0,1,39,0,0
359,12,0,11,9,0,1,2,0,1,0,0,37,0,0
360,25,0,4,5,0,6,2,0,1,0,0,72,0,0
361,5,0,26,8,1,3,3,0,1,0,0,39,20,0
362,37,0,2,10,5,5,5,0,0,0,0,39,0,0
363,23,5,13,9,1,2,5,4,0,0,0,15,34,0
364,44,0,7,12,2,2,5,0,0,0,0,39,0,0
365,39,6,60,10,0,9,3,1,0,7,0,41,0,1
366,35,0,3,8,0,10,4,0,1,0,0,12,0,0
367,35,0,9,3,0,10,2,0,1,0,96,47,0,1
368,20,0,11,9,1,5,5,0,0,0,0,39,0,0
369,12,8,14,14,2,14,1,0,1,2,0,39,0,0
370,6,0,20,8,1,2,3,0,1,0,0,59,0,0
371,50,0,3,10,1,1,3,0,1,0,0,39,0,0
372,22,2,61,12,2,0,3,0,1,38,0,39,0,0
373,19,0,8,9,2,2,1,0,1,0,0,39,0,0
374,13,8,12,11,2,14,3,0,1,0,0,34,0,0
375,51,1,2,4,0,9,2,4,1,0,0,39,0,0
376,49,0,12,6,0,3,2,0,1,0,0,39,0,1
377,17,1,92,9,2,3,5,0,0,0,0,30,0,0
378,28,4,14,11,0,10,2,0,1,7,0,39,0,1
379,77,0,8,8,2,0,1,0,0,0,0,23,0,0
380,24,1,9,8,0,5,2,0,1,0,0,39,0,1
381,15,1,6,9,0,3,2,0,1,0,0,39,0,0
382,7,0,4,12,0,1,2,0,1,0,0,39,0,0
383,5,0,1,12,1,8,5,4,0,0,0,39,0,0
384,27,4,85,11,0,10,0,0,0,28,0,0,0,1
385,2,0,15,9,0,8,4,0,0,0,0,19,0,0
386,37,0,98,9,1,1,3,0,1,0,0,49,0,1
387,19,0,11,5,0,1,2,0,1,7,0,37,0,1
388,18,0,20,8,2,6,3,0,1,0,0,39,0,0
389,18,0,5,8,0,9,2,0,1,0,0,39,0,0
390,50,0,9,8,0,6,2,0,1,0,38,5,0,1
391,5,0,15,12,0,4,2,0,1,29,0,34,0,0
392,46,0,29,9,4,2,5,0,0,0,0,39,0,0
393,30,0,10,8,1,6,5,2,0,0,0,34,23,0
394,18,8,18,6,2,14,1,2,1,0,0,49,0,0
395,46,0,12,12,0,5,2,0,1,0,0,30,0,1
396,53,8,6,10,2,14,3,0,0,0,0,39,0,0
397,53,0,3,11,2,8,3,0,0,0,0,19,0,0
398,12,0,15,15,1,1,3,0,1,0,0,49,0,0
399,10,8,1,9,2,14,1,3,0,0,0,39,22,0
400,31,8,17,8,0,14,2,0,1,0,0,39,0,0
401,8,0,11,8,2,8,3,0,0,0,0,39,0,0
402,30,0,20,5,0,5,0,0,0,6,84,43,0,1
403,57,8,11,6,0,14,2,0,1,0,0,39,0,1
404,42,0,7,9,0,4,2,0,1,0,0,19,0,0
405,12,0,11,12,0,8,0,4,0,0,0,34,0,0
406,7,0,12,8,0,3,2,0,1,0,0,39,0,0
407,11,0,11,6,0,7,2,0,1,0,0,79,20,0
408,27,0,7,9,0,1,2,0,1,0,0,49,0,0
409,46,4,12,8,0,2,2,4,1,0,0,44,0,0
410,29,0,17,8,4,2,5,4,0,0,0,19,0,0
411,66,5,1,2,0,5,2,0,1,0,0,39,0,1
412,26,0,2,9,0,7,2,0,1,0,0,5,0,0
413,5,0,10,9,0,2,2,0,1,0,0,39,0,0
414,17,0,20,13,0,8,0,0,0,0,0,43,0,1
415,41,0,6,10,2,0,3,0,1,0,0,44,0,0
416,37,0,12,3,2,2,5,4,0,0,0,39,0,0
417,28,4,6,8,0,10,2,0,1,0,0,69,0,1
418,7,1,8,12,2,3,1,0,0,0,0,39,0,0
419,28,0,4,9,0,4,2,0,1,0,0,47,0,0
420,54,7,7,14,1,0,5,2,0,0,0,11,23,0
421,29,0,10,9,0,1,2,0,1,0,0,39,0,0
422,19,0,16,9,0,3,2,0,1,0,0,39,0,0
423,20,0,10,9,0,3,2,0,1,0,0,61,0,0
424,10,4,11,12,0,5,2,0,1,0,0,39,0,0
425,24,2,50,8,0,3,2,0,1,4,0,34,0,1
426,12,0,14,8,2,6,1,0,1,0,0,59,0,0
427,5,0,19,12,1,3,5,0,0,0,0,37,0,0
428,11,0,1,8,2,2,1,0,0,0,0,29,0,0
429,16,0,7,8,1,4,3,4,1,7,0,49,0,1
430,4,0,14,12,0,8,2,0,1,0,0,39,0,0
431,31,0,12,8,0,8,0,0,0,0,0,39,0,0
432,79,0,12,9,0,2,2,0,1,0,0,59,0,0
433,19,1,12,12,2,5,3,0,1,0,0,5,0,0
434,42,0,12,8,0,6,2,0,1,0,0,44,0,0
435,14,0,6,5,3,2,5,0,0,0,0,59,0,0
436,29,8,11,9,4,14,5,0,0,0,0,39,0,0
437,36,0,12,9,2,8,1,0,1,0,0,39,0,0
438,74,0,9,8,2,2,3,0,1,0,0,80,0,0
439,27,1,25,14,0,9,2,4,1,0,0,49,0,0
440,27,0,2,11,5,2,3,0,1,0,0,39,0,0
441,49,2,13,1,6,11,0,0,0,0,0,50,0,1
442,1,0,85,9,2,5,1,0,0,0,62,46,0,1
443,12,5,9,9,0,12,2,4,1,0,0,54,0,1
444,30,0,15,15,0,12,2,0,1,0,0,49,0,1
445,24,4,10,10,0,12,2,0,1,0,0,39,0,1
446,11,8,9,9,2,14,1,0,1,0,0,39,0,0
447,22,4,10,12,0,12,2,0,1,0,0,39,0,1
448,2,0,9,9,0,4,2,0,1,0,0,39,0,0
449,43,0,2,8,1,1,1,0,1,0,0,39,0,0
450,7,0,7,9,0,8,2,0,1,0,0,39,0,0
451,30,0,6,13,0,4,2,0,1,0,0,39,0,1
452,47,0,13,10,0,7,2,0,1,0,0,49,0,0
453,52,0,29,5,2,4,1,1,0,0,0,27,0,0
454,20,0,11,9,2,2,1,0,1,0,0,59,0,0
455,20,0,10,12,2,5,3,2,0,0,0,39,23,0
456,4,0,20,12,2,8,3,0,1,0,0,39,0,0
457,25,0,12,8,2,3,1,0,1,0,0,39,0,0
458,34,0,3,7,0,8,2,0,1,0,0,39,0,0
459,22,0,9,12,0,3,2,0,1,0,44,39,0,1
460,27,1,20,12,2,4,4,3,1,0,0,39,15,0
461,6,0,14,8,4,7,5,4,0,0,0,27,0,0
