,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
107,33,0,8,12,3,5,3,0,1,0,0,39,0,0
108,25,2,94,12,0,3,2,0,1,15,0,44,0,1
109,30,0,23,11,3,5,3,0,1,0,0,49,0,0
110,15,8,7,8,2,14,3,0,1,0,0,50,0,0
111,34,8,1,8,2,14,1,3,1,0,0,44,29,0
112,1,0,1,8,2,2,4,0,1,0,0,39,0,0
113,15,0,13,13,2,2,3,4,0,0,0,59,0,0
114,15,0,81,9,1,8,3,0,0,0,0,29,0,0
115,15,0,14,3,0,2,2,0,1,0,0,59,0,0
116,27,2,75,9,0,5,2,0,1,0,0,44,0,1
117,24,0,23,13,2,2,1,0,1,0,0,39,0,0
118,2,3,9,8,1,8,3,2,0,0,0,39,0,0
119,13,0,11,8,1,8,5,0,0,0,0,19,0,0
120,19,0,12,9,2,8,1,0,0,0,0,39,0,0
121,25,0,29,12,0,4,2,0,1,0,0,54,0,1
122,41,0,7,10,0,1,2,0,1,0,0,59,0,0
123,24,8,4,11,2,14,1,0,1,0,0,59,0,0
124,17,0,7,9,0,4,2,0,1,0,0,39,0,0
125,30,0,14,12,0,4,2,0,1,0,0,59,0,1
126,49,8,22,9,2,14,3,0,1,0,0,54,0,0
127,21,0,10,8,0,3,2,0,1,15,0,39,0,1
128,16,2,20,8,2,4,4,2,0,0,0,39,7,0
129,49,0,16,9,0,7,2,0,1,0,0,39,0,0
130,6,0,1,12,0,5,0,0,0,0,0,47,0,0
131,23,0,1,14,0,4,2,1,1,0,0,5,2,1
132,30,0,13,8,0,1,2,4,1,0,0,64,0,0
133,16,0,24,14,5,0,3,0,0,0,0,39,0,0
134,26,0,10,5,1,6,3,0,1,0,0,39,0,0
135,35,0,23,9,0,4,2,4,1,0,0,34,0,0
136,29,0,8,12,0,1,2,0,1,0,0,39,0,1
137,4,1,10,4,0,9,2,0,1,0,0,39,0,0
138,23,5,9,12,0,3,2,0,1,0,0,45,0,1
139,37,0,12,12,0,5,2,0,1,7,0,34,0,1
140,11,0,12,5,0,1,2,0,1,0,0,49,0,0
141,13,0,20,12,0,4,2,0,1,0,0,39,0,0
142,43,1,18,8,0,1,2,0,1,7,0,5,0,1
143,20,0,5,10,0,8,0,0,0,0,0,39,36,0
144,5,0,10,12,3,2,5,4,0,0,0,34,0,0
145,34,0,7,8,1,7,5,0,1,0,0,2,0,0
146,8,0,7,12,2,3,3,0,0,0,0,15,0,0
147,19,0,11,9,2,8,3,0,1,0,0,49,0,0
148,8,4,8,12,1,5,3,0,1,0,0,49,0,0
149,28,1,10,4,0,1,2,0,1,0,0,39,0,0
150,7,0,14,11,0,10,2,0,1,9,0,36,0,0
151,20,0,8,14,0,8,2,0,1,0,0,59,0,1
152,40,5,52,13,3,5,5,4,1,15,0,49,32,1
153,9,8,11,8,2,14,1,1,0,0,0,34,15,0
154,14,0,15,8,0,1,2,0,1,0,0,24,0,0
155,43,0,19,4,0,1,2,0,1,0,0,49,0,1
156,22,0,7,14,0,5,2,0,1,0,0,34,0,0
157,18,6,59,8,1,10,5,3,1,0,0,49,29,0
158,5,0,6,8,1,2,3,4,0,0,0,39,0,0
159,19,0,4,12,2,0,5,0,1,0,0,39,29,0
160,22,2,15,8,0,8,2,0,1,0,0,38,0,0
161,52,0,10,12,2,8,3,4,0,0,0,17,0,0
162,20,1,21,9,0,4,2,0,1,0,0,54,0,1
163,14,0,2,6,0,7,2,0,1,0,0,39,0,0
164,8,0,10,8,1,7,5,0,0,0,0,9,0,0
165,46,8,3,6,2,14,3,0,1,0,0,39,0,0
166,11,0,15,10,0,1,2,0,1,0,0,34,0,0
167,25,0,3,9,1,2,3,0,0,0,0,39,0,0
168,65,0,11,8,1,1,1,0,1,0,22,19,0,0
169,26,0,18,5,2,1,1,0,1,0,0,39,0,0
170,8,0,21,10,2,1,3,0,1,0,0,19,0,0
171,6,0,21,5,2,1,5,4,0,43,0,19,0,0
172,27,0,10,10,3,7,5,4,0,0,0,13,0,0
173,18,0,15,8,1,3,5,0,0,0,0,30,29,0
174,1,0,1,12,2,3,3,0,1,0,0,29,0,0
175,10,3,8,14,2,5,1,1,0,0,0,39,0,0
176,43,0,7,7,1,4,1,0,1,0,0,39,0,0
177,46,1,13,8,0,3,2,0,1,0,0,39,0,1
178,31,0,12,8,2,4,3,0,1,0,39,39,0,1
179,12,2,16,13,1,4,3,0,0,0,0,34,0,0
180,29,0,13,8,0,7,2,4,1,0,0,3,0,1
181,41,0,6,8,0,1,2,0,1,0,0,39,0,0
182,8,0,19,8,0,1,2,0,1,0,0,39,0,0
183,19,2,6,8,0,9,2,0,1,0,0,39,0,1
184,36,4,9,12,0,5,0,4,0,0,0,39,0,0
185,35,3,5,8,0,8,2,0,1,0,0,39,0,1
186,7,0,11,9,2,4,3,0,0,0,0,39,0,0
187,23,0,1,12,3,5,3,0,1,0,0,39,0,0
188,2,8,19,9,0,14,2,0,1,0,0,39,0,0
189,8,0,10,8,2,6,1,0,1,0,0,37,0,0
190,33,3,9,9,0,4,2,0,1,0,0,39,0,1
191,4,0,6,8,0,1,2,0,1,79,0,39,0,0
192,6,1,11,9,0,7,2,0,1,0,0,39,0,0
193,16,0,7,9,0,7,2,0,1,15,0,3,0,1
194,3,0,19,11,2,3,1,4,1,0,0,80,0,0
195,12,0,12,9,2,6,5,0,1,0,0,49,0,0
196,25,0,4,13,2,8,3,0,0,0,84,39,0,0
197,18,0,28,8,0,1,2,4,1,0,0,5,0,0
198,12,0,11,12,0,5,2,0,1,80,0,39,0,1
199,19,0,13,8,4,7,5,0,0,0,0,39,0,0
200,40,0,7,8,1,1,3,0,1,0,0,44,0,0
201,16,0,6,8,4,7,5,4,0,0,0,15,0,0
202,13,0,11,8,2,2,1,1,1,0,0,39,5,0
203,20,0,7,12,0,5,2,0,1,0,0,54,0,0
204,26,5,20,12,0,5,2,0,1,0,0,39,0,1
205,52,0,8,9,2,2,3,0,0,73,0,14,0,0
206,23,0,5,4,0,1,2,0,1,0,0,39,0,0
207,49,3,17,9,0,6,2,4,1,0,0,39,0,0
208,11,0,7,13,0,3,2,0,1,0,0,74,4,0
209,16,0,7,12,0,4,2,0,1,0,0,23,0,1
210,11,5,14,9,4,8,3,4,0,0,0,15,0,0
211,6,0,57,5,0,10,2,0,1,2,0,49,0,0
212,24,4,18,12,0,1,2,0,1,0,0,39,0,0
213,9,0,9,8,0,1,2,0,1,0,0,39,0,0
214,84,0,78,9,0,3,2,0,1,0,0,49,0,1
215,21,1,6,9,0,1,2,0,1,0,0,39,0,0
216,21,4,10,8,0,1,2,0,1,14,0,49,0,1
217,28,0,6,12,1,5,5,0,0,0,0,39,0,0
218,30,0,34,11,0,8,0,0,0,40,0,56,0,1
219,44,1,15,14,2,5,3,0,1,0,12,69,0,0
220,27,1,10,8,1,8,3,0,1,0,0,47,0,0
221,67,0,17,9,2,3,1,4,0,0,0,39,4,0
222,55,4,11,12,0,12,2,0,1,15,0,44,0,1
223,43,2,2,12,0,4,2,0,1,0,0,39,0,0
224,50,6,11,9,0,9,5,3,1,48,0,49,14,1
225,77,0,12,8,2,2,3,0,0,9,0,39,0,0
226,25,0,12,4,0,7,2,0,1,0,0,39,0,0
227,14,4,12,9,2,2,3,0,1,0,0,11,0,0
228,77,0,11,8,1,7,3,0,0,0,0,17,0,0
229,34,0,11,8,1,0,3,0,0,0,0,49,0,0
230,29,0,27,8,0,4,2,0,1,0,0,44,0,1
231,15,0,13,8,2,10,3,0,0,0,0,15,0,0
232,26,0,94,9,0,4,2,0,1,7,0,39,0,1
233,4,0,17,8,2,8,3,0,1,0,0,39,0,0
234,44,0,7,8,1,1,3,0,1,0,0,49,0,0
235,24,5,15,8,2,2,4,0,1,0,0,49,0,0
236,71,4,9,13,0,5,2,0,1,0,0,49,0,1
237,29,4,19,0,2,2,3,0,0,0,0,39,0,0
238,28,0,5,8,0,4,2,0,1,0,0,44,0,1
239,9,8,2,12,2,4,1,0,1,0,0,37,0,0
240,83,2,22,12,0,4,2,0,1,0,0,39,0,1
241,15,5,11,8,0,8,2,0,1,0,0,39,0,0
242,49,0,20,8,0,1,2,0,1,0,0,39,0,0
243,23,7,7,8,0,9,2,1,1,0,0,70,0,1
244,36,2,18,12,0,3,2,1,1,0,0,70,39,1
245,9,0,15,9,1,1,3,0,1,0,0,38,20,0
246,16,3,21,9,3,8,5,4,0,0,0,39,0,0
247,3,0,11,6,3,2,1,0,0,0,0,39,0,0
248,45,5,2,9,0,12,2,0,1,0,0,34,0,0
249,6,0,2,8,2,2,3,2,0,0,0,19,23,0
250,72,4,13,9,0,5,0,0,0,0,0,45,0,1
251,30,0,15,5,2,2,1,0,0,2,0,39,0,0
252,35,5,16,12,3,5,3,4,1,0,0,39,0,1
253,22,4,8,11,0,4,0,0,0,0,0,39,0,0
254,43,0,12,11,0,4,2,0,1,0,0,19,0,1
255,13,0,3,9,1,4,3,0,1,0,0,39,0,0
256,18,0,58,12,1,4,5,4,0,0,0,91,4,0
257,16,1,62,13,0,5,2,0,1,0,0,54,0,1
258,20,0,14,8,0,10,2,0,1,0,14,47,0,0
259,8,0,5,8,0,2,2,1,1,0,0,49,7,0
260,58,0,20,9,0,8,0,0,0,0,0,72,0,1
261,41,1,2,8,0,9,2,0,1,0,0,38,41,0
262,14,5,14,14,0,14,2,0,1,0,0,59,0,0
263,66,0,6,12,0,3,2,0,1,0,0,44,0,1
264,20,0,94,12,0,3,2,0,1,0,0,39,0,1
265,29,0,77,12,2,4,3,0,0,0,0,39,0,0
266,35,0,9,8,0,4,2,0,1,0,0,47,0,1
267,14,0,9,8,2,5,2,0,0,6,0,34,0,1
268,17,0,17,9,1,2,3,0,1,0,0,39,0,0
269,47,0,18,8,0,10,2,0,1,0,0,33,0,0
270,12,0,16,15,0,5,2,0,1,0,0,39,0,0
271,40,0,11,15,0,4,2,0,1,15,0,49,0,1
272,50,5,85,9,4,12,3,0,0,0,85,76,0,1
273,29,0,18,12,2,4,3,0,1,0,0,39,0,0
274,14,0,8,8,2,3,1,0,0,0,0,39,0,0
275,38,0,68,15,0,5,2,0,1,0,0,39,0,1
276,48,4,6,10,0,12,2,0,1,0,0,3,0,1
277,8,0,8,8,0,10,2,0,1,0,0,39,0,0
278,5,0,10,9,2,8,3,0,0,0,0,39,0,0
279,41,0,1,12,0,3,2,1,1,0,0,3,34,1
280,38,0,60,11,3,8,4,0,0,0,0,39,0,0
281,9,0,13,6,5,6,5,0,0,0,0,39,0,0
282,23,0,1,6,2,6,1,0,1,0,0,39,0,0
283,19,0,11,8,2,4,3,0,1,0,0,39,0,0
284,28,1,10,14,1,5,5,0,0,0,0,87,0,0
285,3,0,6,13,1,0,3,0,0,0,0,39,0,0
286,14,0,19,2,2,11,3,0,1,0,0,39,0,0
287,27,0,6,3,0,1,2,0,1,0,0,39,0,0
288,29,5,27,12,0,5,2,0,1,15,0,39,0,1
289,2,8,12,8,1,4,3,0,1,0,0,39,0,0
290,30,0,10,4,2,1,1,4,1,0,0,29,0,0
291,6,5,6,14,5,5,3,2,0,0,0,39,23,0
292,3,0,19,12,2,2,1,0,1,0,0,44,0,0
293,13,8,5,9,4,14,1,1,1,0,0,39,15,0
294,23,0,18,15,0,4,2,0,1,0,0,39,0,1
295,36,0,4,9,5,5,3,0,0,0,0,39,0,0
296,13,0,13,9,1,4,3,0,0,0,0,39,0,0
297,20,0,8,13,0,5,2,0,1,7,0,34,0,1
298,13,0,10,8,2,6,1,0,1,0,0,39,0,0
299,26,0,11,9,0,3,2,0,1,0,0,49,0,1
300,36,0,15,7,0,1,2,0,1,0,0,39,0,0
301,12,0,5,9,0,8,2,0,1,90,0,39,0,1
302,38,0,11,2,2,7,3,0,1,0,0,39,0,0
303,11,1,8,8,0,4,2,4,1,0,0,34,0,0
304,2,8,12,10,2,14,3,0,0,43,0,19,0,0
305,14,0,4,8,2,12,3,4,1,0,0,72,0,0
306,29,0,2,9,2,6,3,4,0,74,0,19,0,0
307,15,0,13,8,1,5,3,4,0,0,0,39,0,0
308,6,0,5,8,1,4,3,0,0,0,0,39,0,0
309,30,0,31,13,1,1,3,0,1,0,0,39,0,0
310,44,0,11,8,0,1,4,4,1,0,0,39,0,0
311,52,0,15,8,2,8,3,0,0,0,0,34,0,0
312,29,0,13,8,2,4,3,0,1,0,0,39,0,0
313,41,0,80,8,0,0,2,0,1,15,0,5,0,1
314,9,0,7,8,1,8,5,0,0,0,0,39,0,0
315,22,0,10,12,0,1,2,0,1,0,0,80,0,0
316,14,1,97,9,1,3,3,0,0,0,0,39,0,0
317,30,8,56,2,5,11,1,3,0,74,0,3,14,1
318,32,0,15,8,2,3,1,0,0,0,0,39,0,0
319,57,0,8,8,0,6,2,0,1,0,0,39,0,0
320,12,1,7,8,0,1,2,0,1,4,0,39,0,0
321,57,0,14,9,0,8,2,3,1,15,0,39,14,1
322,12,0,0,6,0,2,2,0,1,0,0,39,0,0
323,25,3,6,8,3,8,5,4,0,0,0,69,0,0
324,29,0,6,8,2,0,1,0,1,0,0,33,0,0
325,24,0,15,9,0,1,2,0,1,0,0,19,0,1
326,35,1,7,10,0,9,0,0,0,0,0,19,0,0
327,12,0,16,8,0,1,2,0,1,0,0,39,0,0
328,50,0,28,9,0,5,2,0,1,0,0,39,0,1
329,17,0,9,12,0,5,2,0,1,0,0,39,0,1
330,16,0,1,14,0,5,2,0,1,0,0,39,0,0
331,33,0,11,8,1,1,4,0,1,0,0,49,0,0
332,28,8,5,8,0,14,2,0,1,0,0,39,0,1
333,80,1,18,12,0,5,2,4,1,7,0,39,0,1
334,18,0,9,8,0,1,2,0,1,0,1,39,0,0
335,5,0,13,6,2,1,1,0,1,0,0,44,0,0
336,39,0,9,15,2,3,1,4,1,0,0,39,31,0
337,8,0,12,8,2,1,1,0,1,0,0,39,0,0
338,6,0,15,8,0,7,2,0,1,0,0,39,0,0
339,36,0,9,8,2,1,1,0,1,0,0,39,0,0
340,15,0,14,8,0,10,2,0,1,0,0,39,0,0
341,30,0,16,13,0,4,2,4,1,0,39,49,0,1
342,6,0,8,9,0,7,2,0,1,0,0,39,0,0
343,5,0,6,8,4,2,3,0,0,0,0,39,0,0
344,12,0,12,9,0,1,2,1,1,0,0,44,7,1
345,42,0,13,12,2,8,3,0,0,0,0,19,0,0
346,14,0,10,8,0,1,2,0,1,0,0,92,0,0
347,13,0,18,6,2,2,3,1,1,0,0,49,5,0
348,10,0,8,8,4,7,3,0,0,0,0,34,0,0
349,13,3,15,12,1,4,5,4,1,0,0,49,0,0
350,21,5,6,12,1,4,5,1,1,0,0,39,0,0
351,27,4,77,13,0,5,0,0,0,0,10,27,0,1
352,39,4,85,12,4,12,5,0,0,0,0,39,0,1
353,10,0,9,4,0,2,2,0,1,0,0,43,0,0
354,33,0,7,9,0,8,2,0,1,88,0,39,0,1
355,30,0,8,9,2,8,3,4,0,0,0,39,0,0
356,23,8,12,15,0,14,2,0,1,0,0,0,0,0
357,28,0,79,8,2,1,4,0,1,0,0,39,2,0
358,11,0,22,5,4,7,5,0,0,0,0,39,0,0
359,10,0,23,6,0,3,2,0,1,0,0,39,20,0
360,26,0,13,12,3,5,3,0,1,0,94,47,0,1
361,5,0,9,10,0,1,2,0,1,0,0,39,0,0
362,49,0,20,12,0,4,0,0,0,4,0,27,0,1
363,4,0,20,8,4,7,3,0,0,0,0,19,0,0
364,21,0,13,8,0,1,2,0,1,0,0,39,0,0
365,26,0,10,13,2,3,1,0,1,79,0,39,0,0
366,4,0,8,9,1,8,5,0,0,0,0,49,0,0
367,21,2,7,5,2,7,3,0,1,0,0,59,0,0
368,14,0,1,12,4,3,5,0,0,0,0,23,29,0
369,9,0,4,6,0,7,2,0,1,0,0,69,0,0
370,18,2,11,8,0,3,2,0,1,0,0,19,0,0
371,11,0,12,4,1,2,1,0,1,0,0,59,0,0
372,11,8,12,13,3,14,5,4,0,0,22,39,0,0
373,38,0,17,8,3,1,4,0,1,0,0,39,0,0
374,17,0,85,8,1,1,3,0,0,0,0,43,0,1
375,10,0,19,10,2,2,1,0,0,0,0,39,0,0
376,25,2,5,9,0,4,2,0,1,0,0,39,0,0
377,31,1,1,12,0,1,2,0,1,0,0,54,0,1
378,18,1,8,8,0,1,2,0,1,0,0,47,0,0
379,5,0,10,10,1,1,3,0,0,0,0,37,20,0
380,9,0,17,9,2,2,1,0,0,0,0,39,0,0
381,4,0,11,5,1,4,3,0,0,0,0,39,0,0
382,16,0,11,8,2,10,3,0,1,0,0,24,0,0
383,4,0,7,5,2,2,1,1,0,0,0,11,10,0
384,9,0,23,5,4,7,3,4,0,0,0,34,0,0
385,3,1,14,12,2,5,1,0,1,4,0,44,0,0
386,25,0,14,11,2,0,3,0,1,0,0,39,0,0
387,47,4,15,12,0,1,2,0,1,0,0,38,0,0
388,6,0,1,8,0,10,2,0,1,0,0,49,0,0
389,19,0,1,5,2,6,1,1,0,0,0,39,7,0
390,36,0,10,12,0,8,2,4,1,0,0,39,4,0
391,20,0,13,8,2,8,3,1,0,0,0,29,0,0
392,7,0,2,7,2,3,3,0,1,0,0,39,0,0
393,6,4,85,13,0,5,0,4,0,7,0,69,0,1
394,5,1,12,4,0,9,2,0,1,0,0,39,0,0
395,6,0,7,8,0,8,0,0,0,0,0,44,0,0
396,15,8,10,12,0,4,2,4,1,0,0,44,0,0
397,15,0,7,9,2,3,3,0,0,0,0,39,0,0
398,78,0,0,9,1,8,3,0,0,0,0,39,0,0
399,17,3,10,4,2,6,3,0,1,0,0,39,0,0
400,13,1,12,15,0,1,2,0,1,0,0,39,0,0
401,5,0,8,12,2,8,1,0,0,0,0,17,0,0
402,23,4,9,12,2,5,3,0,0,0,0,44,0,0
403,66,0,6,12,0,4,2,0,1,0,67,39,0,1
404,25,0,6,2,0,7,2,0,1,0,0,34,0,0
405,9,0,1,12,0,10,2,0,1,0,0,39,0,0
406,6,0,14,13,0,8,0,0,0,0,0,39,0,0
407,72,0,85,11,0,8,0,0,0,0,0,39,0,1
408,20,0,1,3,0,10,2,0,1,0,0,39,0,0
409,25,0,11,8,0,1,2,0,1,15,0,39,0,1
410,4,0,10,6,2,2,1,4,0,0,0,30,0,0
411,60,0,14,5,1,1,3,0,0,7,0,64,0,1
412,4,2,13,12,2,4,1,0,0,0,0,39,0,0
413,17,0,20,4,1,2,5,0,0,0,0,35,0,0
414,43,0,22,8,0,10,2,4,1,0,0,54,0,0
415,15,4,22,9,0,1,2,0,1,0,0,49,0,1
416,18,8,8,14,0,14,2,0,1,0,0,59,0,0
417,25,1,1,7,1,1,3,0,1,0,0,59,0,0
418,10,0,14,9,4,2,5,0,0,0,0,34,0,0
419,30,0,4,12,0,4,2,0,1,0,0,17,4,0
420,3,0,11,8,2,2,5,0,0,0,0,39,0,0
421,19,0,16,9,2,4,3,0,0,0,0,19,0,0
422,34,0,1,8,4,7,3,0,0,0,0,39,0,0
423,7,0,9,2,0,11,4,4,0,2,0,39,0,0
424,1,0,11,9,4,2,3,0,0,2,0,39,0,0
425,42,0,1,8,0,12,2,0,1,0,0,39,0,1
426,3,1,15,8,2,8,1,0,0,0,0,24,0,0
427,32,4,21,8,1,4,3,0,0,0,0,54,0,0
428,7,0,12,12,0,5,2,4,1,0,14,39,0,0
429,19,0,11,8,0,2,2,0,1,0,0,34,0,0
430,33,0,11,12,2,4,1,0,1,0,0,39,0,0
431,15,0,10,12,2,2,3,0,0,0,0,39,0,0
432,57,4,16,12,0,12,2,0,1,0,0,54,0,1
433,7,0,1,9,0,1,2,0,1,0,0,39,0,0
434,26,0,9,12,2,1,3,0,1,0,0,39,0,0
435,29,0,7,9,1,8,3,0,1,0,0,39,0,0
436,6,0,36,8,0,5,0,0,0,6,0,46,0,1
437,77,0,13,11,1,3,1,0,0,0,0,12,0,0
438,22,0,14,8,0,3,2,0,1,0,0,39,0,1
439,43,0,11,0,0,2,2,0,1,0,0,39,0,0
440,14,0,11,5,0,10,2,0,1,0,0,24,0,0
441,12,0,30,12,5,10,5,4,1,0,0,44,0,1
442,8,4,8,13,0,5,2,0,1,0,0,39,0,0
443,23,5,18,9,2,13,1,0,1,0,0,54,0,1
444,13,2,1,11,0,3,2,0,1,15,0,39,0,1
445,16,4,5,12,0,4,2,4,1,0,0,39,32,1
446,2,0,15,8,4,8,3,0,0,0,0,98,0,0
447,4,0,9,11,2,0,3,0,0,0,0,14,0,0
448,17,2,11,11,0,0,2,0,1,0,0,39,0,1
449,31,0,11,9,0,1,2,1,1,0,67,39,7,1
450,36,0,28,9,0,3,2,0,1,0,0,39,0,1
451,40,8,84,9,2,14,1,0,1,0,0,39,0,0
452,14,3,9,9,0,4,2,4,1,0,0,39,0,1
453,23,0,9,10,2,3,1,0,1,0,81,34,0,0
454,4,0,21,7,1,3,3,0,0,0,0,39,0,0
455,24,0,12,8,1,7,3,0,1,0,0,80,41,0
456,7,0,1,9,0,2,2,0,1,0,0,39,0,0
457,7,0,18,8,0,8,0,0,0,0,0,19,0,0
458,7,0,12,12,2,0,3,0,0,0,84,39,0,0
459,48,5,16,15,2,12,1,0,1,0,0,59,0,0
460,52,0,12,8,1,7,5,0,0,0,0,39,0,0
461,83,5,9,14,0,5,2,0,1,0,67,39,0,1
