,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
238,41,0,11,5,4,3,5,0,0,0,0,98,0,0
239,21,0,7,9,0,4,2,0,1,0,0,64,0,1
240,32,4,4,13,1,4,1,0,1,95,0,34,0,0
241,13,0,7,8,4,1,5,0,0,0,0,19,0,0
242,15,0,7,8,2,2,3,0,1,0,0,39,0,0
243,38,0,2,13,2,3,3,0,0,0,0,14,0,0
244,11,0,8,9,2,3,3,0,0,0,0,46,0,0
245,3,0,13,9,2,8,3,0,0,0,0,39,0,0
246,21,0,12,10,1,5,3,0,0,0,0,19,0,0
247,11,0,18,12,0,5,2,0,1,0,0,43,0,0
248,27,0,13,12,0,5,2,0,1,78,0,49,0,1
249,29,0,18,8,0,7,2,0,1,0,33,69,0,0
250,25,0,11,9,4,8,5,0,0,0,0,98,0,0
251,13,0,14,9,2,8,3,0,0,0,0,39,0,0
252,24,5,7,12,0,14,4,0,0,9,0,13,0,0
253,31,0,12,11,0,6,2,0,1,26,0,19,0,0
254,30,1,0,9,0,5,2,0,1,0,0,39,0,1
255,3,0,1,15,2,9,3,0,1,0,0,49,0,0
256,48,8,16,15,1,14,5,0,1,0,0,39,0,0
257,4,0,57,8,2,4,3,0,1,0,0,29,0,0
258,12,0,10,10,2,0,1,0,1,61,0,23,0,0
259,20,0,4,12,0,5,2,0,1,0,0,39,0,1
260,7,0,16,5,3,6,3,0,1,0,0,64,0,0
261,25,0,13,12,0,5,2,0,1,15,0,49,0,1
262,15,0,22,6,0,3,2,0,1,0,0,39,0,0
263,49,0,18,2,2,10,1,0,1,0,0,29,0,0
264,30,4,14,5,0,5,0,2,0,6,0,43,0,1
265,30,0,12,8,4,12,5,3,0,0,0,72,14,1
266,6,5,19,8,1,8,3,0,0,0,0,39,0,0
267,26,0,8,9,1,6,3,0,1,0,0,39,0,0
268,49,0,6,8,0,1,2,0,1,0,0,39,0,0
269,20,0,6,12,0,4,2,0,1,0,0,39,0,0
270,2,0,3,8,2,2,1,0,0,0,0,49,0,0
271,1,0,14,8,0,1,2,0,1,0,0,49,0,0
272,7,0,0,5,0,3,2,0,1,0,0,39,0,0
273,26,3,15,9,2,6,3,0,0,0,0,31,0,0
274,21,0,5,9,0,8,2,0,1,0,0,39,0,1
275,2,0,6,8,2,8,3,0,0,0,0,19,0,0
276,50,0,17,9,0,4,2,0,1,0,0,39,0,1
277,29,0,14,8,0,4,2,0,1,0,0,34,0,1
278,14,0,7,14,1,8,3,0,0,0,0,83,0,0
279,28,5,10,8,1,4,3,0,0,0,0,49,0,0
280,20,3,1,8,2,8,3,0,0,0,0,29,0,0
281,20,4,10,15,5,5,3,0,0,65,0,39,0,0
282,49,0,13,9,0,8,0,0,0,0,64,59,0,1
283,18,0,1,8,0,1,2,0,1,0,0,39,0,0
284,3,0,19,11,1,3,3,0,1,0,0,29,0,0
285,82,0,6,9,1,8,3,0,0,0,0,39,0,0
286,30,0,1,5,0,7,2,4,1,0,0,59,0,1
287,20,1,16,8,0,3,2,0,1,0,0,39,0,0
288,42,0,11,8,0,7,2,0,1,0,0,49,0,0
289,44,0,7,13,0,1,2,0,1,0,0,44,0,1
290,29,0,1,12,0,4,2,0,1,0,0,49,0,1
291,11,0,11,8,2,1,3,0,1,0,0,39,0,0
292,24,0,5,8,1,8,3,0,1,0,0,39,0,0
293,19,0,3,8,2,2,3,0,1,0,0,39,0,0
294,13,8,15,6,0,14,2,0,1,0,96,49,0,1
295,24,1,7,6,2,1,3,0,1,0,0,39,0,0
296,18,0,43,8,2,8,1,0,1,0,0,59,0,0
297,31,0,20,1,2,8,4,0,0,0,0,39,0,0
298,8,5,20,12,2,14,3,4,1,0,0,39,0,0
299,23,0,20,13,0,3,2,0,1,0,0,41,0,0
300,34,0,13,13,2,0,1,4,0,0,0,29,0,0
301,5,0,12,8,0,1,2,0,1,0,0,39,0,0
302,28,0,12,8,0,1,2,0,1,0,0,49,0,1
303,6,0,34,9,0,8,0,0,0,0,0,52,0,1
304,29,0,7,5,0,4,2,0,1,0,0,29,0,1
305,50,4,17,12,4,12,4,2,0,0,85,55,41,1
306,11,0,72,9,2,4,1,0,1,0,0,39,0,0
307,42,1,26,9,0,9,2,0,1,0,0,39,0,0
308,31,0,9,3,3,2,3,0,0,0,0,39,0,0
309,23,0,10,9,0,1,2,0,1,0,67,39,0,1
310,5,0,15,8,2,2,1,0,1,0,55,39,0,0
311,19,5,7,8,2,1,3,0,1,0,0,39,0,0
312,34,0,0,8,0,1,2,0,1,0,67,37,0,1
313,14,0,12,8,2,1,1,0,1,0,0,19,0,0
314,10,0,4,8,0,3,2,0,1,0,0,3,0,0
315,2,0,5,12,2,8,3,0,0,0,0,39,0,0
316,19,0,5,5,0,4,2,0,1,0,0,39,21,0
317,13,0,8,9,2,8,3,0,0,0,0,98,0,0
318,5,0,22,6,1,7,3,4,1,0,0,39,0,0
319,33,0,10,8,0,3,2,0,1,5,0,47,0,1
320,35,0,6,8,3,6,3,0,0,0,0,39,0,0
321,34,0,14,8,2,8,4,4,1,0,0,61,0,0
322,18,1,1,12,0,4,2,0,1,0,0,39,0,1
323,30,2,2,12,0,4,2,0,1,0,0,49,0,1
324,35,0,13,9,0,6,2,0,1,0,0,49,0,1
325,23,0,23,12,0,4,2,0,1,0,0,39,0,1
326,71,0,6,12,0,5,2,0,1,7,0,49,0,1
327,34,3,7,6,1,6,1,1,1,0,0,39,15,0
328,22,0,10,8,0,5,2,0,1,0,0,39,0,1
329,4,0,8,8,0,8,0,0,0,0,0,29,0,0
330,17,0,10,10,4,12,5,0,0,0,0,55,0,1
331,18,4,8,5,4,7,3,0,0,0,0,11,0,0
332,21,0,17,9,1,4,3,0,1,0,36,39,0,1
333,29,3,2,10,1,0,5,2,0,0,0,39,0,0
334,42,0,22,8,0,8,2,0,1,0,0,24,0,0
335,19,4,8,9,2,2,1,0,0,0,0,97,0,0
336,15,0,8,0,1,2,3,0,0,0,0,39,0,0
337,35,0,15,8,0,1,2,0,1,14,0,39,0,1
338,26,0,0,12,2,5,3,0,1,0,0,39,0,0
339,6,0,3,8,2,7,3,0,1,0,0,64,0,0
340,27,0,18,12,0,5,2,0,1,0,0,49,0,1
341,4,0,5,9,2,3,1,0,0,0,0,29,0,0
342,20,2,5,9,0,4,2,0,1,4,0,49,0,1
343,14,1,8,9,0,9,2,0,1,0,0,39,0,0
344,16,0,10,4,2,6,4,0,1,0,0,39,0,0
345,28,0,9,9,2,8,3,0,0,0,0,9,0,0
346,43,8,18,8,4,14,1,1,1,0,0,3,1,0
347,22,2,85,13,0,5,0,0,0,4,0,39,0,1
348,37,0,8,7,0,10,2,0,1,0,0,39,0,1
349,34,8,12,8,0,14,2,0,1,0,0,39,0,0
350,6,0,6,7,0,6,2,0,1,0,0,19,0,0
351,25,0,2,4,0,10,2,0,1,0,0,49,41,0
352,66,0,18,8,2,3,3,1,1,0,0,44,2,1
353,4,0,10,12,1,3,4,4,0,0,0,37,0,0
354,72,2,19,8,0,3,2,0,1,0,0,39,0,1
355,8,0,8,9,4,3,5,4,0,0,0,41,0,0
356,2,1,7,9,0,1,2,0,1,0,0,39,0,0
357,16,4,6,11,0,10,2,0,1,0,0,39,0,1
358,29,0,15,8,2,2,1,0,0,0,0,39,0,0
359,39,2,0,12,0,4,2,1,1,0,0,39,7,0
360,8,1,7,10,0,9,0,0,0,0,0,37,0,0
361,21,4,68,8,3,8,5,0,0,43,0,14,0,0
362,16,2,8,7,0,3,2,0,1,7,0,54,0,1
363,35,1,16,8,1,1,3,0,1,0,0,39,0,1
364,36,0,14,10,0,0,2,4,1,7,0,44,32,1
365,9,8,18,14,0,14,2,0,1,0,0,14,0,0
366,16,0,6,9,0,7,2,0,1,0,0,49,0,0
367,17,0,21,12,0,4,2,1,1,0,0,42,0,0
368,26,4,24,2,0,5,2,0,1,0,0,39,0,0
369,4,1,15,8,2,9,3,4,1,0,0,39,0,0
370,49,0,11,14,0,9,2,0,1,0,0,79,0,0
371,36,0,6,8,2,6,5,4,0,0,0,39,0,0
372,38,5,10,14,2,8,1,4,0,0,0,39,0,0
373,25,0,12,8,2,10,3,0,1,0,0,39,0,0
374,21,0,12,5,3,7,5,4,0,0,0,47,0,0
375,18,1,15,9,0,4,0,0,0,0,0,39,0,0
376,42,0,10,7,1,4,5,4,0,0,0,59,0,0
377,23,1,28,8,0,3,2,0,1,97,0,44,0,0
378,4,0,14,8,0,10,2,0,1,0,0,39,0,0
379,20,0,10,8,4,2,5,0,0,0,0,34,41,0
380,34,0,13,8,3,2,1,0,0,0,0,49,0,0
381,11,2,7,9,0,3,2,0,1,0,0,39,29,0
382,29,3,10,8,0,4,2,0,1,0,0,3,0,1
383,25,0,16,8,0,7,2,0,1,0,0,47,0,0
384,25,0,11,12,0,4,2,0,1,0,0,59,0,0
385,16,0,11,9,1,3,3,0,0,0,0,35,0,0
386,12,0,14,8,0,1,2,0,1,0,0,49,0,0
387,27,2,52,8,0,4,2,0,1,0,0,39,0,1
388,20,0,10,6,1,10,3,0,1,0,0,39,0,0
389,7,0,10,9,0,8,0,0,0,0,20,29,0,0
390,39,5,30,7,0,3,2,4,1,0,0,49,0,1
391,25,0,5,10,0,7,2,0,1,0,0,39,0,0
392,12,0,10,9,1,3,5,0,0,0,0,39,0,0
393,33,8,11,10,2,14,3,0,1,0,0,24,0,0
394,17,8,4,9,2,14,3,0,0,0,0,39,0,0
395,53,0,10,12,4,2,5,4,0,0,0,39,0,0
396,30,0,85,8,1,1,3,0,0,0,85,91,0,1
397,30,0,12,12,1,10,3,0,0,0,0,19,0,0
398,24,0,5,9,0,1,2,0,1,0,0,49,0,1
399,2,0,12,12,2,3,1,0,0,0,0,39,0,0
400,18,1,20,9,0,2,2,1,1,0,0,64,15,0
401,21,2,19,8,0,3,2,0,1,0,0,37,0,1
402,18,0,11,4,2,6,1,0,1,0,0,39,0,0
403,38,0,4,5,0,3,2,0,1,0,0,34,0,0
404,65,0,5,9,2,1,3,0,1,0,0,39,0,0
405,1,0,2,8,0,8,0,0,0,0,62,39,0,1
406,17,5,17,8,2,3,3,0,1,99,0,59,0,1
407,8,0,3,8,2,8,3,0,1,0,0,39,0,0
408,13,5,1,8,1,5,5,4,0,0,0,19,0,0
409,32,1,12,6,0,1,2,0,1,0,0,15,0,0
410,30,2,60,8,0,3,2,0,1,0,0,13,0,1
411,57,0,10,12,3,5,1,0,1,0,0,49,0,1
412,34,0,2,12,1,0,3,0,0,0,0,19,0,0
413,31,2,18,13,0,4,2,1,1,0,0,39,34,1
414,6,0,10,8,0,1,2,0,1,0,0,39,0,0
415,21,0,19,5,1,1,3,0,1,95,14,39,0,0
416,7,0,8,8,2,9,1,0,1,2,0,39,0,0
417,53,0,2,8,1,1,5,4,0,0,0,39,0,0
418,15,0,4,8,1,6,3,0,0,0,0,39,0,0
419,34,2,2,8,0,1,2,0,1,78,0,39,0,1
420,5,5,10,10,0,8,2,0,1,0,0,29,0,0
421,16,0,7,12,0,4,2,0,1,29,15,44,0,0
422,4,0,14,13,2,5,4,0,0,0,0,39,0,0
423,49,0,6,9,0,4,2,0,1,0,0,59,0,1
424,4,8,16,9,0,14,2,0,1,0,0,44,0,0
425,17,0,5,9,2,4,3,0,1,0,0,39,0,0
426,29,2,4,14,2,0,1,0,1,0,0,54,0,0
427,8,8,20,8,4,14,3,0,0,2,0,39,0,0
428,29,0,10,3,2,6,1,1,0,0,0,9,13,0
429,8,0,92,12,2,3,3,0,0,0,0,39,20,0
430,21,5,21,13,1,5,5,0,0,0,0,11,0,0
431,22,0,6,8,2,7,1,1,0,0,0,49,13,0
432,30,3,7,8,2,6,5,4,1,0,0,54,0,0
433,25,0,13,9,2,3,3,0,0,0,0,16,2,0
434,30,0,7,4,0,1,2,0,1,0,0,59,0,1
435,18,1,3,8,0,1,2,0,1,0,0,29,0,0
436,14,1,6,8,0,1,2,0,1,0,0,39,0,0
437,46,0,14,11,2,2,3,0,0,0,0,19,36,0
438,17,0,18,8,1,8,5,0,0,0,0,39,0,0
439,15,0,3,9,0,1,2,0,1,0,0,39,0,0
440,27,8,18,7,0,14,2,0,1,0,0,34,0,0
441,44,0,25,8,0,1,2,0,1,0,0,39,0,0
442,7,0,25,8,0,1,2,0,1,0,0,42,0,0
443,14,1,25,9,0,9,2,0,1,0,0,44,0,0
444,18,0,15,12,0,3,2,0,1,0,0,39,0,0
445,9,0,12,13,2,5,1,0,0,0,0,37,0,0
446,50,8,5,6,0,14,2,0,1,0,0,79,0,0
447,43,0,11,11,2,8,1,4,1,38,0,39,0,0
448,20,3,9,9,2,8,3,0,0,0,0,39,0,0
449,12,1,53,9,2,1,1,0,1,0,0,61,0,0
450,2,8,7,9,2,14,3,0,0,0,0,97,0,0
451,41,0,13,8,1,8,5,0,0,0,0,97,0,0
452,17,0,12,8,1,3,5,0,1,0,0,44,0,0
453,24,0,7,12,0,5,2,4,1,0,0,49,35,1
454,57,5,11,12,0,3,2,0,1,0,0,64,0,1
455,9,0,11,8,1,7,3,0,1,0,0,33,0,0
456,23,0,15,8,0,1,2,0,1,0,0,70,0,1
457,15,0,1,2,0,7,2,0,1,0,0,64,0,0
458,32,0,61,12,2,4,3,4,1,54,5,39,0,1
459,14,0,13,15,2,5,3,0,1,0,0,11,0,0
460,22,0,10,9,0,1,2,0,1,0,0,44,0,1
461,37,1,1,9,0,4,2,0,1,0,33,61,2,0
