,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
62,28,0,1,10,0,5,2,0,1,0,0,39,0,1
63,15,0,6,9,2,5,1,0,1,0,0,39,0,0
64,37,0,29,8,4,2,3,0,0,0,0,39,0,0
65,8,0,7,8,2,1,3,0,1,0,0,39,0,0
66,45,0,36,8,0,4,0,0,0,0,0,39,0,1
67,1,0,16,8,0,2,0,0,0,0,0,34,0,0
68,28,0,4,13,0,5,2,0,1,0,0,39,9,0
69,26,0,56,6,3,7,3,1,1,0,0,41,25,0
70,19,1,21,12,0,5,2,0,1,3,0,39,0,0
71,13,1,13,9,1,9,3,0,1,0,0,39,0,0
72,25,1,8,9,0,3,2,0,1,0,0,35,0,0
73,7,1,7,12,0,3,2,0,1,0,0,64,0,0
74,23,0,16,3,1,1,5,0,1,0,0,59,0,0
75,17,0,12,10,1,4,5,0,0,0,0,39,0,0
76,14,5,21,13,0,4,0,0,0,0,0,9,0,0
77,5,0,2,12,2,0,1,0,0,0,33,39,0,0
78,36,0,4,12,0,4,0,0,0,0,0,2,13,0
79,6,0,9,9,0,8,4,4,0,0,0,19,0,0
80,12,0,10,8,0,7,2,0,1,0,0,39,0,1
81,39,1,8,6,0,1,2,0,1,0,0,49,0,1
82,74,1,14,9,0,3,2,0,1,0,0,49,0,1
83,8,3,30,9,0,8,2,0,1,0,0,39,0,0
84,31,1,15,9,2,1,5,0,1,0,0,39,0,0
85,12,2,10,3,0,9,2,0,1,0,0,39,41,0
86,31,0,25,8,0,1,2,1,1,0,0,59,41,0
87,15,0,6,7,0,7,2,3,1,0,0,39,13,0
88,6,0,1,8,2,2,1,0,0,0,0,39,20,0
89,10,0,13,9,1,8,3,0,0,0,0,29,0,0
90,30,0,11,6,2,2,3,0,0,0,0,34,0,0
91,17,0,12,10,2,8,3,0,0,0,0,17,0,0
92,21,2,4,9,0,3,2,0,1,0,0,59,0,1
93,13,3,20,10,2,0,3,0,0,0,0,24,0,0
94,31,0,38,9,5,4,3,0,1,15,0,19,0,1
95,37,0,12,10,0,1,2,0,1,0,0,44,0,0
96,15,0,4,6,2,1,3,0,1,0,0,37,0,0
97,37,0,9,8,0,8,2,0,1,0,0,39,0,1
98,17,5,15,9,3,5,5,0,0,0,0,39,0,1
99,45,5,10,12,0,5,2,0,1,7,0,39,0,1
100,7,2,16,9,1,14,5,0,1,0,0,39,0,0
101,4,4,9,9,1,8,5,4,0,0,0,14,0,0
102,5,0,9,9,0,8,0,0,0,0,0,39,0,0
103,42,0,13,9,0,8,0,0,0,0,0,59,0,1
104,14,1,8,9,0,4,2,0,1,0,0,39,0,0
105,6,0,15,12,2,1,3,0,1,0,0,15,0,0
106,10,8,5,9,2,14,4,0,0,0,0,39,0,0
107,34,1,24,9,0,4,2,0,1,0,0,39,0,1
108,14,1,7,8,1,6,3,0,1,0,0,7,16,0
109,26,0,13,8,2,7,3,0,0,0,0,39,0,0
110,29,0,23,6,2,2,5,0,1,0,0,39,0,0
111,41,0,1,8,0,8,0,0,0,4,0,39,0,1
112,9,0,15,3,1,7,5,0,0,0,0,29,0,0
113,22,0,6,9,2,0,3,4,0,0,0,39,0,0
114,4,0,20,12,0,3,2,0,1,2,0,39,0,0
115,17,0,22,9,2,5,3,0,1,0,0,49,0,0
116,28,0,7,9,1,4,3,0,1,0,0,19,0,0
117,4,0,9,6,0,6,2,0,1,0,0,44,0,0
118,40,0,8,12,0,8,0,0,0,0,0,97,0,1
119,17,0,15,14,0,5,2,0,1,7,0,49,0,1
120,24,0,10,13,1,4,5,0,1,0,0,44,0,1
121,24,0,6,9,2,8,4,0,1,1,0,49,5,0
122,25,0,9,12,2,8,3,0,0,0,0,37,0,0
123,41,0,11,9,2,8,1,0,0,0,0,39,0,0
124,51,0,8,8,1,3,5,0,0,0,0,39,0,0
125,14,0,11,12,0,1,2,0,1,0,0,39,0,1
126,4,0,14,11,2,8,3,0,1,0,0,29,0,0
127,18,1,8,8,0,10,2,0,1,0,0,75,0,1
128,4,0,6,10,2,5,1,0,1,0,0,35,0,0
129,50,0,12,12,1,4,3,0,0,0,0,31,0,0
130,44,0,14,5,1,10,3,0,1,0,0,39,0,0
131,5,3,15,8,0,1,2,0,1,0,0,39,0,0
132,11,0,12,8,2,3,3,0,1,0,0,59,0,0
133,15,0,3,12,2,12,1,1,0,0,0,39,11,0
134,34,0,26,8,2,8,4,0,0,0,0,24,5,0
135,31,0,8,8,0,0,2,0,1,0,0,74,0,1
136,43,0,11,13,4,5,4,0,0,0,0,39,0,0
137,12,8,13,8,2,14,1,0,0,0,0,19,0,0
138,7,8,10,8,1,14,5,0,0,0,0,59,0,0
139,23,0,20,8,2,8,1,0,0,0,0,39,0,0
140,14,3,13,9,1,4,3,0,1,0,0,54,0,0
141,11,0,11,8,0,2,2,3,1,0,0,39,0,0
142,13,0,44,8,2,3,3,0,0,0,0,39,0,0
143,23,0,11,12,2,1,3,0,1,0,0,39,20,0
144,32,0,41,10,2,8,3,0,0,0,0,9,0,0
145,37,0,9,8,0,1,2,0,1,0,0,49,0,1
146,25,0,12,9,0,7,2,0,1,0,0,44,0,0
147,11,1,9,5,0,4,2,0,1,1,0,39,23,0
148,49,0,5,8,0,1,2,0,1,7,0,39,0,1
149,21,4,12,8,0,2,2,0,1,0,0,39,0,0
150,20,4,63,12,2,4,3,0,0,0,0,44,0,1
151,7,0,13,5,2,7,1,0,1,0,0,59,0,0
152,20,5,11,9,0,4,2,0,1,0,0,39,0,1
153,2,0,15,9,2,6,3,0,1,0,0,45,0,0
154,17,0,5,14,2,5,1,0,0,0,0,49,0,0
155,30,0,3,8,0,1,2,0,1,0,0,39,0,0
156,11,1,11,8,2,9,4,0,0,0,0,39,0,0
157,10,0,1,7,2,6,1,0,1,0,0,39,0,0
158,20,0,3,10,0,10,2,4,1,0,0,49,0,1
159,4,0,14,9,5,7,1,0,1,0,0,39,0,0
160,49,0,13,8,0,6,0,0,0,0,0,39,0,0
161,57,0,12,6,1,3,3,0,1,0,0,54,0,0
162,31,0,13,9,0,1,2,0,1,0,0,49,0,0
163,38,0,8,11,0,6,2,0,1,0,0,39,0,1
164,36,0,29,12,1,8,1,0,1,0,0,11,0,0
165,18,0,14,8,2,8,3,4,0,0,0,39,0,0
166,19,4,17,15,4,5,5,0,1,0,0,51,0,1
167,19,0,12,14,0,5,0,4,0,0,0,44,41,1
168,9,0,14,9,2,8,1,0,0,0,0,44,0,0
169,15,0,1,9,3,2,1,0,0,0,0,29,3,0
170,24,1,20,8,2,2,1,0,0,0,0,29,0,0
171,21,0,12,12,0,5,2,0,1,0,37,34,3,1
172,58,0,35,12,3,5,3,0,1,0,0,24,0,0
173,22,0,8,9,0,1,2,0,1,0,0,39,0,1
174,40,7,18,8,2,14,3,0,1,0,0,37,0,0
175,18,1,22,13,4,4,3,0,0,0,0,19,0,0
176,7,0,5,8,1,4,3,0,1,0,0,39,0,0
177,29,5,6,7,0,12,2,0,1,10,0,47,0,1
178,13,0,34,12,0,5,2,0,1,0,0,39,0,0
179,11,1,10,12,1,5,3,0,1,0,0,39,0,0
180,32,4,7,8,5,1,4,0,1,0,41,39,0,0
181,19,0,7,9,0,5,1,0,0,0,0,37,0,1
182,2,0,21,9,0,5,2,0,1,0,0,39,30,0
183,5,3,10,12,2,8,1,0,1,0,0,49,0,0
184,42,0,12,10,0,8,2,0,1,0,0,54,0,1
185,18,0,13,8,1,0,3,0,0,0,0,39,0,1
186,15,4,21,14,2,5,3,0,1,0,0,49,31,0
187,1,4,14,12,1,5,5,0,1,0,0,39,0,0
188,28,0,4,8,2,4,5,0,0,0,31,59,0,0
189,24,0,2,13,2,5,3,0,0,0,0,59,0,0
190,24,0,1,12,0,5,2,0,1,0,0,98,0,1
191,24,4,7,10,0,4,2,0,1,0,0,39,0,1
192,33,0,12,10,1,8,5,4,0,0,0,19,41,0
193,4,1,12,9,2,9,1,0,1,0,0,39,0,0
194,8,0,10,9,2,3,1,0,0,0,0,44,20,0
195,44,0,18,12,2,4,1,4,0,0,0,39,0,0
196,11,4,25,8,2,8,1,0,0,0,0,29,20,0
197,24,0,6,6,0,7,2,0,1,2,0,39,0,0
198,13,1,11,8,2,7,3,0,1,0,0,39,0,0
199,18,0,9,9,0,7,2,0,1,15,37,49,0,1
200,31,0,12,9,2,3,3,0,0,0,0,39,0,0
201,13,0,10,8,0,1,2,1,1,0,0,49,15,1
202,6,0,6,9,0,5,2,0,1,3,0,39,0,0
203,27,3,1,12,2,5,3,0,1,7,0,39,0,1
204,45,0,3,9,0,4,2,4,1,0,0,43,0,1
205,9,0,6,8,0,12,2,0,1,0,0,69,0,0
206,14,0,4,12,0,0,2,0,1,0,15,45,0,1
207,3,0,12,5,2,10,3,0,1,0,0,29,0,0
208,16,1,10,8,0,10,2,0,1,0,0,39,0,0
209,26,5,12,14,2,5,4,0,0,0,0,39,0,0
210,19,0,7,5,0,6,2,0,1,0,0,39,0,0
211,50,5,12,13,2,5,3,0,0,0,0,59,0,0
212,27,4,4,14,0,5,2,0,1,0,0,1,0,0
213,33,0,5,9,0,4,2,0,1,0,0,59,0,1
214,20,0,2,8,2,8,3,0,0,0,0,29,0,0
215,27,8,10,12,2,14,1,4,1,0,0,39,0,0
216,48,0,5,8,0,1,2,2,1,0,0,47,0,1
217,8,0,7,5,1,7,3,0,0,0,0,39,0,0
218,35,0,6,12,0,3,2,0,1,0,0,54,0,1
219,6,0,7,9,2,6,1,0,1,0,0,39,0,0
220,4,0,2,6,2,1,1,0,1,0,0,39,0,0
221,11,0,5,8,1,8,5,2,0,0,0,44,0,0
222,12,0,9,13,4,5,4,4,0,0,0,29,28,0
223,38,0,7,8,1,0,4,0,0,0,34,39,20,0
224,43,0,14,9,2,6,1,0,1,0,0,29,0,0
225,36,4,7,8,2,2,1,4,1,0,0,39,0,0
226,21,4,11,9,0,2,2,0,1,0,0,66,0,0
227,1,1,2,8,1,6,3,0,1,0,0,39,29,0
228,15,4,20,13,0,5,2,0,1,0,0,59,0,1
229,5,0,4,1,2,6,1,0,1,0,0,29,0,0
230,37,4,7,13,2,5,5,0,0,0,0,14,0,0
231,6,0,22,8,0,6,2,0,1,0,0,98,0,0
232,9,0,12,8,0,6,2,0,1,0,0,39,0,0
233,31,0,1,13,1,5,5,4,0,0,0,39,0,0
234,40,0,4,8,0,2,2,0,1,0,0,49,0,1
235,4,0,1,9,0,0,2,0,1,0,0,54,0,0
236,5,0,12,3,2,2,1,0,1,0,0,41,20,0
237,7,0,18,8,1,3,3,0,1,0,0,39,0,0
238,15,0,12,8,0,7,2,0,1,0,0,41,0,0
239,15,0,10,10,2,5,3,0,0,0,0,39,0,0
240,23,8,13,6,4,14,3,0,0,0,0,49,0,0
241,26,4,11,10,0,5,2,4,1,0,0,39,0,0
242,32,0,13,4,0,10,2,0,1,0,0,39,0,0
243,20,0,7,9,0,3,2,0,1,0,0,49,0,1
244,18,0,13,3,2,0,1,0,1,0,0,39,0,0
245,20,0,13,4,0,9,2,0,1,0,0,31,0,0
246,11,5,17,8,2,5,1,0,1,0,0,55,0,0
247,6,3,14,9,1,8,5,0,0,0,0,7,0,0
248,28,4,13,12,2,5,3,0,1,0,0,44,0,0
249,13,5,8,9,0,8,0,0,0,0,0,39,0,1
250,9,0,35,8,2,8,4,0,0,0,0,49,31,0
251,40,1,85,8,0,3,2,4,1,0,0,59,0,1
252,3,0,16,8,1,9,5,0,1,0,0,29,0,0
253,24,3,13,7,2,10,3,0,0,0,0,29,23,0
254,5,3,4,8,2,6,1,0,1,0,0,39,0,0
255,33,8,6,10,1,14,3,4,0,0,0,39,0,0
256,10,8,6,9,0,14,2,0,1,0,0,19,0,0
257,9,0,15,10,1,8,5,0,0,0,0,39,38,0
258,52,0,31,9,0,3,2,0,1,0,0,51,0,1
259,9,0,14,8,0,10,2,0,1,0,0,39,0,0
260,7,1,8,8,4,2,5,0,0,0,0,49,16,0
261,25,3,8,13,2,5,3,0,0,0,0,54,0,1
262,16,0,7,9,2,1,3,0,1,0,0,29,0,0
263,3,8,11,12,2,14,3,0,0,0,0,62,0,0
264,30,8,6,12,0,14,2,0,1,0,0,43,0,0
265,55,0,0,9,0,10,2,0,1,0,0,37,0,0
266,33,0,11,8,0,3,2,0,1,0,0,39,0,1
267,5,2,10,9,0,4,2,0,1,0,0,87,0,0
268,39,0,15,8,1,2,3,1,1,0,0,37,15,0
269,14,1,13,10,0,4,0,4,0,0,0,29,14,0
270,14,0,4,6,1,2,5,4,0,0,0,39,0,0
271,22,8,8,5,3,14,3,0,0,0,0,39,0,0
272,15,1,16,9,0,2,2,1,1,0,0,39,11,0
273,21,0,1,8,1,6,5,4,0,0,0,9,0,0
274,26,1,5,8,0,1,2,0,1,0,0,59,0,0
275,33,0,23,9,2,1,3,0,1,0,0,59,0,1
276,37,0,7,8,2,1,3,0,1,0,0,39,0,0
277,18,0,7,12,0,4,2,1,1,7,0,39,41,1
278,13,0,13,12,2,8,1,0,0,0,0,39,0,0
279,27,0,6,9,0,4,0,4,0,0,0,35,0,1
280,24,0,12,5,2,6,3,0,0,0,0,39,0,0
281,28,0,7,10,1,6,1,0,1,0,0,59,0,0
282,14,0,12,9,0,3,2,0,1,15,0,49,41,1
283,27,0,11,6,1,3,3,0,0,0,0,39,0,0
284,20,0,7,13,0,5,2,0,1,0,0,47,0,1
285,4,0,7,14,3,5,1,0,0,0,0,29,0,0
286,25,8,4,3,0,14,2,0,1,0,0,29,41,0
287,7,2,25,13,3,5,5,0,0,0,0,39,0,0
288,4,0,1,9,3,2,5,0,0,0,0,39,0,0
289,38,0,2,4,0,1,2,0,1,0,39,39,0,1
290,23,0,19,8,2,3,1,0,1,0,0,98,0,0
291,28,0,14,8,4,1,3,0,0,0,0,35,0,0
292,29,4,3,13,1,5,3,0,1,0,0,39,0,0
293,22,0,11,9,2,3,3,0,0,0,0,37,0,0
294,25,0,16,9,1,5,3,0,0,0,0,39,0,0
295,2,0,3,8,0,1,2,0,1,0,0,49,0,0
296,34,0,21,10,2,1,3,0,1,0,0,29,0,0
297,13,0,22,12,2,5,5,0,0,0,0,39,0,0
298,9,0,25,8,2,12,1,0,0,0,0,39,0,0
299,18,1,5,6,0,9,2,0,1,0,0,47,0,0
300,46,0,11,9,0,5,2,0,1,0,38,44,0,1
301,17,0,14,2,0,6,2,4,1,0,0,55,0,0
302,8,0,9,8,2,4,1,0,0,0,0,44,0,0
303,3,5,13,13,0,4,2,0,1,0,0,29,0,0
304,8,4,1,15,2,4,3,4,1,0,0,39,0,0
305,14,0,7,9,0,6,2,0,1,0,0,39,0,0
306,6,0,14,8,2,8,3,0,1,0,0,39,0,0
307,16,0,6,12,2,4,3,0,0,0,0,79,0,0
308,24,0,14,14,0,5,2,0,1,0,0,59,0,1
309,56,3,3,8,0,10,0,0,0,0,0,39,0,0
310,8,0,19,5,0,3,2,0,1,0,0,39,0,0
311,26,2,14,8,0,1,2,0,1,0,0,49,0,0
312,24,0,11,13,6,4,0,0,0,0,0,39,0,0
313,22,0,1,2,4,5,3,0,1,0,0,39,0,1
314,27,3,13,10,0,0,2,0,1,0,0,54,0,0
315,35,0,10,9,3,3,3,0,1,0,0,59,0,0
316,17,0,19,9,0,1,2,0,1,0,0,54,0,1
317,32,0,11,10,0,5,2,0,1,0,0,44,0,1
318,16,0,14,8,0,10,2,0,1,0,0,39,0,0
319,34,0,12,2,1,2,4,4,0,0,0,42,0,0
320,18,1,10,3,0,9,2,0,1,0,0,34,0,0
321,39,0,11,9,2,3,1,0,0,0,0,39,0,0
322,7,0,6,8,2,3,1,0,0,0,0,39,0,0
323,4,0,15,8,2,7,3,4,0,0,0,29,18,0
324,5,0,13,8,2,8,3,0,0,0,0,39,0,0
325,18,0,10,9,2,3,3,0,1,0,0,39,0,0
326,9,0,12,9,1,0,3,0,1,0,0,39,0,0
327,5,0,12,12,2,4,3,0,0,0,0,44,0,0
328,11,3,13,8,2,8,1,0,1,0,0,49,20,0
329,35,0,13,8,0,3,2,0,1,0,0,59,9,1
330,17,0,11,9,0,12,2,0,1,0,0,4,0,0
331,49,8,5,8,2,14,1,0,0,0,0,39,0,0
332,18,0,12,5,0,3,2,0,1,0,0,17,0,0
333,11,0,10,3,0,1,2,0,1,0,0,39,0,0
334,13,8,10,9,2,14,1,0,1,0,0,24,0,0
335,2,1,8,12,2,5,1,0,1,0,0,39,0,0
336,6,0,1,6,2,9,3,0,0,0,0,39,0,0
337,25,0,20,8,0,10,0,0,0,0,0,39,0,0
338,39,4,10,8,2,1,1,0,1,0,0,59,4,0
339,8,0,26,8,1,10,5,0,1,0,34,39,0,0
340,30,0,10,9,0,5,2,0,1,0,0,34,0,1
341,24,0,12,6,0,2,2,0,1,0,0,39,0,0
342,16,5,10,8,3,8,5,4,0,0,0,39,0,0
343,10,0,16,8,0,10,2,0,1,0,0,44,0,0
344,45,0,15,12,0,1,2,0,1,0,0,39,0,1
345,22,0,11,9,0,2,2,0,1,0,0,59,0,1
346,7,0,23,8,2,1,1,0,1,0,0,31,0,0
347,3,4,11,8,2,5,1,0,0,0,0,49,3,0
348,26,0,2,9,0,3,2,1,1,0,0,39,0,1
349,44,0,18,6,0,1,2,0,1,0,0,59,0,0
350,8,1,22,10,0,9,2,0,1,0,0,39,0,0
351,30,4,7,15,0,5,2,0,1,0,0,39,0,1
352,18,0,15,8,2,6,1,0,1,0,0,59,0,0
353,15,8,15,8,1,14,1,4,1,0,0,44,0,0
354,2,8,12,9,0,14,2,0,1,0,0,39,3,0
355,1,1,9,9,0,1,2,0,1,0,0,49,22,0
356,11,0,10,9,2,7,1,0,1,0,40,39,18,0
357,38,0,6,10,1,4,3,0,0,0,0,49,0,1
358,21,0,8,9,2,4,1,0,0,0,0,39,0,0
359,30,0,24,8,0,1,2,0,1,0,0,39,0,1
360,19,1,12,10,0,1,2,0,1,0,0,39,0,0
361,58,2,17,2,2,9,1,0,1,0,0,39,0,0
362,20,3,12,12,0,5,2,0,1,0,0,34,0,1
363,26,0,17,9,2,4,3,0,0,0,0,39,0,0
364,8,0,3,9,0,9,2,4,1,0,0,39,0,0
365,19,0,10,9,2,2,1,0,1,0,0,39,0,0
366,31,0,1,8,0,9,2,0,1,0,0,34,0,1
367,1,0,5,9,2,10,3,2,1,0,0,36,0,0
368,34,0,22,12,0,5,2,0,1,3,0,54,0,1
369,36,5,18,8,2,2,1,0,1,0,0,39,0,0
370,28,2,36,15,0,5,2,0,1,0,0,47,0,1
371,27,0,1,5,2,3,5,0,0,0,0,39,0,0
372,8,0,9,5,0,1,2,0,1,0,0,39,0,0
373,27,0,8,15,0,5,2,0,1,0,38,59,0,1
374,16,0,49,8,0,10,2,0,1,0,0,39,0,0
375,8,0,13,8,2,2,1,0,0,0,0,39,0,0
376,45,0,7,9,0,4,2,0,1,0,0,44,0,1
377,9,0,14,12,0,3,2,0,1,0,0,19,0,0
378,7,0,9,9,2,6,3,0,1,0,0,27,12,0
379,21,0,8,2,5,2,4,4,0,0,0,19,0,0
380,7,0,8,13,0,4,2,0,1,0,0,42,0,0
381,9,0,6,12,2,0,1,0,1,0,0,39,0,1
382,28,8,2,6,2,14,1,0,0,0,0,24,0,0
383,33,2,16,12,2,9,1,0,1,0,0,59,0,0
384,52,0,13,13,0,8,2,4,1,0,0,54,0,1
385,19,0,11,8,2,2,5,4,0,1,0,49,0,0
386,18,0,10,10,0,10,2,0,1,0,0,69,0,0
387,10,0,6,8,4,7,5,0,0,0,0,19,0,0
388,30,0,9,12,2,5,5,0,1,0,0,32,0,0
389,26,4,13,12,0,5,2,0,1,0,0,24,0,1
390,19,0,10,12,0,5,2,2,1,0,0,49,0,1
391,26,0,9,8,2,2,1,0,0,0,0,39,0,0
392,13,1,11,12,0,7,2,0,1,0,0,39,41,0
393,32,1,15,12,2,1,1,0,1,0,0,39,0,0
394,9,0,10,9,0,6,2,0,1,0,0,39,0,0
395,22,0,7,12,0,4,2,0,1,0,0,49,0,1
396,9,8,21,8,0,14,2,1,1,0,0,49,0,0
397,24,0,12,12,1,3,5,1,0,0,0,39,0,0
398,8,4,16,9,3,8,5,0,0,0,0,14,20,0
399,30,0,10,9,2,1,3,2,1,0,0,39,0,0
400,29,0,6,9,0,1,2,0,1,2,0,39,0,0
401,4,0,11,8,1,7,3,0,1,0,0,39,0,0
402,35,0,9,9,0,3,2,0,1,0,0,39,0,0
403,31,1,16,8,0,3,2,0,1,0,0,39,0,0
404,10,8,2,8,2,14,1,0,1,0,0,39,0,0
405,22,0,8,9,2,3,3,0,1,0,0,44,0,0
406,23,0,1,9,2,8,5,0,0,0,0,39,0,0
407,18,8,18,9,3,14,3,0,1,0,0,19,0,0
408,49,0,11,8,0,4,0,0,0,0,0,19,0,1
409,47,0,9,9,1,3,5,0,0,0,0,39,0,0
410,2,0,14,9,2,3,5,0,0,0,0,39,0,0
411,9,0,25,9,1,1,3,4,1,0,0,44,0,0
412,31,0,6,12,0,4,2,0,1,0,0,49,0,1
413,9,5,13,6,1,2,5,0,0,5,0,27,0,0
414,5,0,9,9,1,3,1,1,0,0,0,19,19,0
415,28,0,9,8,0,7,2,0,1,0,0,39,0,0
416,56,1,17,8,1,4,1,0,1,0,0,39,0,0
417,17,0,6,8,2,2,1,0,1,3,0,39,0,0
418,29,4,6,11,2,8,3,0,0,0,0,34,0,0
419,30,0,11,8,2,1,3,0,1,0,0,49,0,0
420,47,0,11,11,0,8,2,0,1,0,0,39,0,1
421,17,4,12,12,2,5,1,0,1,0,0,39,0,0
422,5,0,21,8,4,8,5,0,0,0,0,11,0,0
423,11,0,1,11,0,8,0,0,0,0,0,39,0,0
424,40,0,6,12,0,1,2,0,1,0,0,39,0,1
425,23,0,9,8,1,6,5,0,1,0,0,49,0,0
426,13,0,5,9,2,4,3,0,1,4,0,39,0,0
427,20,0,12,8,2,1,3,4,1,5,41,39,0,0
428,23,1,7,8,2,2,3,0,0,0,0,39,0,0
429,3,0,8,8,0,0,2,2,1,0,0,37,0,0
430,46,0,5,9,0,1,2,0,1,0,0,39,0,1
431,39,0,22,12,0,4,2,0,1,0,0,47,0,1
432,30,1,7,7,0,2,4,0,0,0,0,39,0,0
433,30,0,12,12,2,5,1,0,0,0,0,29,0,0
434,3,1,10,9,0,1,2,0,1,0,0,39,0,0
435,5,2,21,9,1,8,3,0,0,0,41,88,20,0
436,34,0,8,12,0,3,0,0,0,0,37,98,2,1
437,13,0,3,8,4,7,3,2,0,0,0,39,0,0
438,10,4,24,8,2,2,1,0,0,0,0,39,0,0
439,27,2,19,8,1,10,3,4,0,0,0,39,0,0
440,20,0,3,9,0,0,0,0,0,0,0,66,0,1
441,16,0,20,9,2,4,3,4,1,0,0,39,41,0
442,5,0,12,6,1,2,5,0,0,0,0,19,0,0
443,51,0,3,11,2,1,1,0,1,0,0,39,0,0
444,1,0,7,12,0,3,2,0,1,0,0,19,0,0
445,14,0,15,12,2,3,1,0,0,0,0,39,0,0
446,12,0,12,12,0,1,2,0,1,0,0,59,0,1
447,40,2,2,14,1,5,3,0,1,0,0,39,0,0
448,11,2,9,5,0,3,2,0,1,0,0,49,0,1
449,23,0,6,5,2,1,1,0,1,0,0,39,0,0
450,38,0,7,2,2,2,1,0,0,0,0,19,0,0
451,28,0,15,3,0,7,2,4,1,0,0,5,0,0
452,25,0,11,8,0,1,2,2,1,0,0,19,0,0
453,27,0,1,8,0,1,2,0,1,0,0,39,0,0
454,33,1,7,8,0,3,2,0,1,0,0,39,0,1
455,15,0,4,11,0,3,2,0,1,0,0,11,0,0
456,20,1,7,12,5,3,1,0,0,0,0,29,0,0
457,19,4,8,8,0,6,2,0,1,0,0,64,0,0
458,5,0,1,5,0,7,2,0,1,0,0,39,0,0
459,38,0,5,5,0,2,2,1,1,0,0,39,7,1
460,6,0,10,8,0,10,2,0,1,0,0,34,29,0
461,23,0,3,9,0,2,2,4,1,0,0,39,0,0
