,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
193,20,2,99,12,0,5,2,0,1,0,0,49,0,1
194,25,0,12,8,0,1,2,0,1,0,0,39,0,1
195,44,0,40,8,2,1,3,4,1,0,0,44,0,0
196,34,0,12,8,2,4,1,0,0,0,0,83,31,0
197,12,0,18,8,0,6,2,0,1,0,13,49,18,0
198,28,1,7,10,0,0,2,0,1,4,0,39,0,1
199,13,0,10,8,0,4,2,0,1,0,0,39,0,1
200,84,0,8,8,5,0,5,0,0,0,0,39,0,0
201,9,0,16,8,0,7,2,0,1,0,0,39,0,0
202,60,0,61,8,6,3,1,0,1,0,0,39,0,1
203,12,0,11,8,2,2,3,0,0,43,22,4,0,0
204,17,8,6,15,2,14,1,0,1,0,39,39,0,0
205,1,0,8,12,0,4,2,0,1,0,0,39,0,0
206,49,0,9,8,1,10,3,0,1,0,0,39,0,0
207,58,1,27,4,2,9,5,0,1,0,0,39,36,0
208,8,0,22,8,0,10,2,0,1,0,0,15,0,0
209,19,0,4,8,0,7,2,0,1,0,96,51,0,1
210,43,0,73,4,1,2,3,4,0,0,0,39,0,0
211,22,0,31,8,2,7,3,0,0,50,62,55,0,1
212,17,0,1,11,0,10,0,0,0,0,0,19,0,0
213,21,0,13,10,0,0,2,0,1,43,94,39,0,1
214,39,5,31,8,0,14,0,0,0,0,62,92,0,1
215,22,0,9,3,0,10,2,0,1,7,36,39,0,1
216,8,4,3,8,2,4,1,0,1,0,0,39,19,0
217,28,0,77,12,1,4,5,0,0,5,0,19,0,0
218,41,0,11,5,1,1,3,0,1,0,0,39,0,0
219,7,0,10,8,2,2,5,4,1,0,0,24,4,0
220,31,0,11,8,0,3,2,0,1,4,0,59,0,1
221,11,0,4,9,0,2,2,0,1,0,67,49,0,0
222,2,0,11,10,1,7,3,4,0,0,0,15,0,0
223,24,2,11,8,0,11,2,0,1,83,0,39,0,1
224,11,0,12,6,1,6,3,0,1,0,0,49,0,0
225,22,0,8,13,0,5,2,0,1,0,0,59,0,0
226,23,7,89,7,2,13,1,2,1,0,0,39,28,1
227,10,8,10,13,1,4,3,0,0,48,0,39,0,0
228,9,8,6,8,2,14,1,0,1,0,0,39,0,0
229,26,0,10,9,0,1,2,0,1,48,38,39,0,1
230,38,0,80,12,0,5,2,0,1,7,0,49,0,1
231,30,1,17,8,0,1,2,0,1,24,0,49,0,1
232,5,0,21,15,0,1,2,0,1,0,0,79,0,0
233,35,4,57,3,0,7,2,0,1,0,0,39,0,0
234,39,5,13,9,2,8,1,4,0,0,0,39,4,0
235,23,4,12,8,0,12,2,0,1,43,0,49,0,1
236,7,0,17,9,1,4,3,0,1,0,34,14,0,0
237,21,5,7,15,4,14,3,2,0,43,0,19,12,0
238,25,0,80,10,0,3,2,0,1,0,0,49,0,1
239,27,0,25,8,2,3,3,0,1,0,0,39,0,0
240,8,1,17,2,0,9,2,0,1,0,0,17,0,0
241,50,0,12,14,0,4,2,0,1,32,53,70,0,1
242,20,0,81,8,1,3,5,1,0,26,84,39,20,0
243,21,0,25,8,0,6,2,3,1,0,0,59,22,0
244,23,1,22,12,0,5,2,0,1,7,0,34,0,1
245,24,0,80,8,5,4,4,4,1,0,0,39,10,1
246,19,0,15,12,0,4,2,0,1,0,0,59,0,0
247,29,0,13,5,1,2,3,0,0,52,0,41,0,0
248,6,0,19,8,3,7,5,0,0,0,0,13,0,0
249,34,0,7,13,0,5,2,0,1,0,0,59,0,0
250,29,0,14,12,0,4,2,2,1,0,0,49,20,1
251,4,6,5,8,3,10,4,3,0,0,0,43,0,0
252,46,3,3,12,0,4,2,0,1,0,43,51,0,1
253,32,0,11,8,0,7,2,0,1,0,0,13,0,0
254,20,0,13,12,2,3,5,0,0,0,0,39,0,0
255,1,5,70,12,6,5,5,4,0,34,69,39,0,1
256,44,0,18,12,2,8,3,0,0,0,0,69,0,0
257,54,0,4,9,1,3,3,0,0,0,0,34,0,0
258,14,0,68,13,2,2,1,0,0,0,0,39,21,0
259,38,0,3,15,1,1,3,2,1,0,13,24,0,0
260,20,3,12,9,4,8,3,4,0,0,0,39,0,0
261,16,1,8,8,0,1,2,0,1,0,71,38,0,0
262,3,3,56,8,0,8,0,1,0,60,62,3,34,1
263,2,5,11,12,0,2,2,0,1,0,20,39,0,0
264,39,0,3,8,2,2,1,0,1,0,0,49,0,0
265,30,3,85,8,0,8,3,0,0,5,0,44,0,1
266,11,0,57,11,1,5,3,0,0,54,0,14,0,0
267,7,0,2,9,0,8,0,0,0,2,0,39,0,0
268,4,0,56,8,0,1,2,0,1,0,0,39,0,0
269,14,5,6,8,5,6,3,4,1,0,56,39,0,0
270,49,0,30,9,0,8,2,0,1,0,0,54,0,0
271,14,0,14,4,0,10,4,4,1,0,0,39,0,0
272,27,0,13,14,2,5,3,0,0,0,0,15,0,0
273,53,5,90,11,0,4,2,0,1,0,0,39,0,1
274,26,0,57,8,0,10,2,0,1,0,0,44,0,0
275,8,8,13,15,2,14,3,0,0,0,0,14,0,0
276,43,1,11,9,0,12,2,0,1,0,36,39,0,1
277,19,0,7,12,2,4,3,0,1,0,0,39,0,0
278,49,0,12,11,2,5,3,0,0,0,0,17,0,0
279,6,0,11,13,2,4,3,0,0,0,0,14,0,0
280,28,0,21,11,2,0,3,0,1,0,0,79,0,0
281,44,0,24,9,2,8,5,0,0,0,0,20,20,0
282,8,0,77,12,2,5,3,0,0,59,0,23,0,0
283,3,0,15,8,2,2,3,0,0,0,0,39,0,0
284,42,8,28,13,0,4,2,0,1,0,0,29,0,0
285,74,0,7,14,0,4,2,0,1,0,0,49,0,0
286,8,0,5,12,1,8,5,0,0,0,0,27,0,0
287,57,0,0,7,6,3,1,0,1,99,0,39,0,1
288,13,8,9,5,2,14,3,0,1,0,0,72,0,0
289,7,3,5,7,3,13,5,4,0,0,0,23,0,0
290,26,0,25,12,0,5,2,0,1,0,0,39,0,0
291,14,0,7,9,2,1,1,0,1,54,0,59,0,0
292,6,0,50,12,2,8,3,0,0,59,0,29,0,0
293,8,5,43,12,5,13,5,1,0,89,0,0,0,1
294,50,4,79,8,0,4,2,0,1,0,0,39,0,0
295,34,0,9,8,2,7,1,0,1,30,0,39,24,0
296,77,3,3,12,2,3,3,0,0,0,8,13,0,0
297,53,0,18,12,2,8,4,0,0,0,0,46,0,0
298,20,0,6,8,2,2,4,0,1,79,0,69,0,0
299,4,0,6,13,2,4,1,0,1,0,0,34,0,0
300,32,0,18,9,2,3,1,0,0,0,0,13,0,0
301,21,0,12,9,3,6,1,0,0,0,49,36,0,0
302,23,0,13,10,0,12,2,0,1,48,0,39,0,1
303,4,0,10,8,2,1,1,0,1,0,0,29,0,0
304,22,6,43,5,0,9,0,4,0,21,0,27,25,1
305,17,0,66,9,2,8,5,4,0,0,0,39,0,0
306,57,3,25,8,0,1,2,0,1,0,0,34,0,0
307,3,0,11,9,0,8,0,0,0,0,0,39,0,0
308,44,4,1,10,1,2,3,0,0,0,0,52,0,0
309,27,4,10,12,3,5,3,0,1,0,0,71,0,1
310,23,5,22,13,0,8,2,0,1,0,36,33,0,1
311,16,3,50,12,0,4,2,0,1,0,0,49,9,1
312,3,0,9,10,2,8,3,0,1,0,0,15,0,0
313,27,4,15,15,0,5,2,0,1,0,0,39,0,0
314,52,0,64,9,0,8,3,4,0,66,0,49,33,1
315,7,0,17,8,2,8,1,1,0,0,0,29,8,0
316,20,0,23,12,0,4,2,0,1,0,0,44,0,1
317,62,0,10,9,4,3,3,0,1,86,0,2,0,0
318,19,0,13,8,2,2,3,0,1,0,0,29,0,0
319,30,4,98,14,0,5,2,0,1,7,0,64,0,1
320,28,0,6,12,2,3,3,0,0,59,0,39,0,0
321,7,1,10,12,2,3,1,0,0,0,97,19,0,0
322,43,0,22,9,0,4,2,2,1,7,0,39,0,1
323,3,0,11,8,4,1,5,0,0,0,0,39,0,0
324,9,0,14,9,1,1,5,0,1,0,0,49,20,0
325,13,0,44,8,0,10,2,0,1,0,0,24,0,0
326,40,0,7,13,0,3,2,0,1,7,0,44,0,1
327,22,1,9,9,2,3,1,0,1,0,55,49,0,0
328,6,0,1,6,2,2,1,0,0,69,0,23,0,0
329,24,0,9,12,0,4,2,0,1,0,0,39,0,1
330,18,4,92,12,4,5,5,0,0,0,0,52,0,0
331,2,0,55,4,1,2,3,4,0,0,0,15,0,0
332,12,0,10,6,2,2,3,4,0,0,0,65,21,0
333,39,5,1,10,0,3,2,0,1,0,0,54,0,1
334,43,0,11,8,0,4,2,0,1,0,0,59,0,1
335,26,1,10,8,2,0,3,0,1,0,96,55,29,1
336,34,3,10,9,2,6,1,0,0,0,0,39,0,0
337,7,0,9,8,2,5,1,0,0,0,0,71,0,0
338,5,0,17,9,2,8,1,4,0,0,0,39,0,0
339,25,0,8,9,0,12,0,3,0,0,0,89,1,0
340,13,0,0,13,2,4,4,1,1,0,1,39,0,0
341,49,4,19,8,2,2,1,0,0,0,31,39,0,0
342,3,0,11,6,0,10,4,0,1,0,0,34,0,0
343,1,1,4,13,2,5,1,0,0,2,0,17,16,0
344,35,8,9,8,2,14,3,0,1,0,0,39,0,0
345,7,0,14,8,2,2,3,0,1,0,0,39,0,0
346,3,0,12,9,5,12,3,0,1,0,0,19,0,0
347,28,0,9,6,2,2,1,0,0,2,0,71,0,0
348,30,6,14,0,3,13,1,4,0,97,0,15,0,0
349,37,0,18,12,1,8,5,0,0,9,0,86,0,0
350,37,0,12,12,2,5,1,0,0,0,0,39,0,0
351,9,4,9,13,0,5,2,0,1,0,0,34,18,0
352,11,0,81,12,2,8,1,0,0,0,0,17,0,0
353,82,0,9,9,0,4,2,0,1,0,0,44,0,1
354,35,0,1,12,2,8,3,0,1,0,0,14,20,0
355,20,0,13,6,1,3,3,0,0,0,0,12,0,0
356,15,0,8,9,0,4,2,0,1,0,0,29,4,0
357,15,0,12,8,1,1,5,0,1,0,0,69,0,0
358,15,0,7,7,1,8,3,0,0,0,0,16,0,0
359,11,7,90,5,2,13,3,4,1,0,0,39,41,1
360,9,4,4,6,2,2,1,0,0,0,0,39,0,0
361,50,0,8,0,0,2,2,0,1,0,0,39,0,0
362,12,6,16,12,2,8,3,1,0,0,17,39,13,0
363,3,0,7,8,1,3,3,4,1,0,0,39,0,0
364,13,1,1,8,0,9,2,0,1,0,89,39,0,0
365,1,0,6,9,2,2,1,0,0,0,78,12,0,0
366,17,2,12,9,0,1,2,0,1,0,0,44,0,1
367,11,0,55,12,0,4,0,1,0,0,20,19,15,0
368,34,1,73,4,1,2,5,0,0,0,0,39,0,0
369,31,0,10,8,0,4,2,0,1,0,84,23,0,1
370,8,0,16,9,1,3,3,0,0,0,0,39,0,0
371,35,0,73,4,2,2,1,0,0,0,0,35,28,0
372,31,0,10,9,2,3,1,0,0,0,0,39,0,0
373,25,3,20,11,1,8,3,0,0,0,0,39,0,0
374,6,0,1,13,1,4,5,0,1,0,0,39,12,0
375,20,1,75,14,0,5,2,4,1,67,0,39,7,1
376,7,0,56,4,3,2,3,0,1,29,0,54,0,0
377,30,0,17,8,2,6,3,0,1,79,0,39,0,0
378,27,0,8,2,0,11,2,0,1,0,96,59,0,1
379,31,8,30,6,0,14,1,3,1,0,0,55,14,1
380,28,5,11,4,6,2,1,4,1,7,0,44,33,1
381,29,0,57,8,0,1,2,0,1,0,0,39,0,0
382,10,0,3,9,2,3,1,0,0,65,0,55,0,0
383,22,0,17,5,0,2,2,0,1,0,0,38,0,0
384,15,1,22,8,0,1,2,4,1,0,0,39,0,0
385,46,0,2,8,2,8,3,0,1,9,0,39,0,0
386,10,0,9,9,1,3,5,0,0,0,0,34,0,0
387,21,0,11,9,2,4,1,0,1,0,0,22,0,0
388,40,0,36,8,1,1,3,0,1,0,0,39,0,1
389,2,0,8,8,0,1,2,0,1,0,46,39,0,0
390,30,3,6,8,0,8,2,3,1,0,0,39,14,1
391,38,0,8,8,2,10,3,0,1,0,0,44,0,0
392,19,2,94,12,0,4,2,0,1,0,0,49,0,1
393,26,0,11,1,0,8,0,0,0,0,0,34,0,0
394,33,0,11,6,0,8,2,0,1,95,0,10,0,0
395,34,1,12,5,6,5,1,4,1,15,0,39,20,1
396,7,0,6,5,0,7,2,0,1,0,0,34,18,0
397,9,6,11,8,0,6,2,3,1,0,50,47,9,0
398,34,1,11,13,0,4,2,0,1,99,20,59,0,1
399,20,4,15,13,0,4,2,0,1,0,0,39,28,0
400,12,0,12,9,0,8,2,0,1,0,0,44,0,0
401,36,0,15,8,2,3,1,0,1,0,0,39,0,0
402,5,1,9,9,3,13,3,0,0,0,0,39,0,0
403,80,4,12,9,0,10,2,0,1,0,38,39,0,1
404,29,3,16,9,0,3,2,0,1,41,0,49,0,1
405,24,5,1,13,0,3,2,3,1,57,0,30,14,1
406,46,0,16,13,2,5,1,1,1,0,0,44,30,0
407,22,5,12,12,0,5,2,0,1,0,0,80,0,0
408,12,1,11,8,2,9,3,0,1,0,0,39,0,0
409,30,3,9,8,0,9,2,0,1,0,0,39,0,0
410,64,0,22,8,0,3,2,0,1,0,59,51,0,1
411,30,0,11,9,2,7,3,0,1,0,0,34,0,1
412,28,0,91,12,0,4,2,0,1,0,39,25,0,1
413,22,0,7,12,1,2,5,0,0,0,0,39,0,0
414,72,0,17,4,0,3,2,0,1,72,0,54,0,1
415,33,7,10,8,0,1,2,3,1,0,0,44,14,1
416,38,0,60,13,0,5,2,0,1,0,0,39,0,1
417,17,5,4,10,1,8,3,0,0,0,0,39,0,0
418,41,0,17,9,0,3,2,0,1,0,0,39,24,1
419,57,0,10,8,2,4,1,0,1,0,0,29,0,0
420,9,0,1,8,1,7,1,0,0,0,0,13,0,0
421,16,0,85,9,0,4,0,0,0,74,0,39,0,1
422,14,0,1,9,1,1,3,0,1,0,0,39,0,0
423,1,2,52,11,0,3,2,0,1,7,0,37,0,1
424,39,1,10,5,0,9,2,0,1,0,56,29,0,0
425,12,1,7,13,0,5,2,0,1,0,0,39,0,1
426,6,0,17,7,2,7,1,0,1,0,1,39,12,0
427,49,6,86,8,0,9,0,4,0,40,38,74,0,1
428,6,0,4,8,0,11,0,4,0,0,0,19,0,0
429,5,0,12,13,0,4,2,0,1,0,0,39,20,0
430,11,5,16,8,2,8,5,1,0,0,41,47,33,0
431,5,0,3,5,2,7,3,0,1,0,95,69,0,0
432,47,0,21,7,0,3,2,0,1,0,0,59,0,0
433,17,0,6,11,0,5,2,0,1,0,67,39,0,1
434,26,0,1,5,3,7,5,0,0,0,0,39,0,0
435,47,8,13,9,2,12,3,3,1,0,0,39,25,0
436,26,0,11,8,2,1,3,0,1,0,0,33,0,0
437,42,4,94,13,0,5,2,0,1,54,0,39,0,1
438,65,2,5,12,1,4,3,0,0,0,44,31,32,0
439,57,8,20,14,2,14,4,3,1,0,0,39,0,0
440,22,0,15,10,0,1,2,4,1,0,0,39,0,0
441,2,0,72,8,2,2,1,0,1,0,0,39,13,0
442,28,0,11,6,2,2,5,4,0,0,25,49,0,0
443,48,0,12,13,2,4,5,0,1,0,0,59,0,0
444,11,1,4,12,1,4,4,3,1,43,0,49,15,0
445,21,0,7,9,0,8,0,0,0,0,0,71,0,0
446,66,0,11,9,3,6,4,0,0,8,57,0,29,1
447,7,8,9,12,2,14,5,1,0,0,0,29,0,0
448,14,0,7,5,3,7,1,0,0,0,0,89,0,0
449,36,0,18,15,0,5,2,0,1,0,65,39,0,1
450,53,2,1,11,1,3,5,3,0,0,0,83,22,0
451,13,0,22,8,0,4,2,0,1,0,0,39,0,1
452,28,0,13,12,0,3,2,0,1,0,0,39,0,1
453,36,0,13,13,0,3,2,0,1,0,0,39,0,0
454,6,0,15,8,2,7,1,0,0,92,0,51,0,0
455,16,0,10,12,0,5,2,0,1,0,0,5,0,1
456,41,0,0,9,0,1,2,0,1,0,0,32,0,1
457,17,0,6,8,0,7,2,4,1,0,0,39,27,0
458,23,1,23,8,0,3,2,4,1,0,14,39,0,0
459,63,0,15,15,0,1,2,0,1,0,0,39,0,0
460,18,0,13,8,2,1,1,0,1,0,0,44,0,0
461,26,0,11,10,2,4,3,0,1,0,0,49,24,1
